회사명,종목코드,회계년도,종가,EBITDA,ROE,자산,당기순이익,판관비,상장주식수,시가총액,수익률,PER,PBR,PCR,PSR,ROA,NEW
(주)보령,3850,2022/12,9060.0,96862.71,8.47,892385915.0,41938309.0,250584308.0,68690000.0,622331400000.0,-37.945205479452056,16.355,2.55,30.525000000000002,1.135,4.699570924984848,0.40265412929509903
(주)비지에프리테일,282330,2018/12,204000.0,310939.43,33.88,1482568537.0,154186683.0,830121949.0,17283906.0,3525916824000.0,2151.655629139073,21.105,8.16,9.405,0.5599999999999999,10.399969994776708,0.23543435379688354
(주)비지에프리테일,282330,2019/12,169500.0,521706.73,26.46,2172410900.0,151377054.0,859883668.0,17283906.0,2929622067000.0,-16.911764705882348,22.705,6.805,6.4,0.575,6.968159384580513,0.2935135141443485
(주)비지에프리테일,282330,2020/12,135500.0,510489.24,18.6,2371169598.0,122711267.0,889551793.0,17283906.0,2341969263000.0,-20.058997050147497,19.285,4.085,4.835,0.395,5.175136654227632,0.37983068653108965
(주)비지에프리테일,282330,2021/12,145500.0,571919.69,18.24,2596378757.0,147642852.0,977655822.0,17283906.0,2514808323000.0,7.380073800738018,19.174999999999997,4.01,5.34,0.41500000000000004,5.686491294921652,0.38875957784079596
(주)비지에프리테일,282330,2022/12,210500.0,660431.46,21.84,2946235272.0,193538863.0,1133791707.0,17283906.0,3638262213000.0,44.67353951890034,16.13,3.7299999999999995,4.985,0.405,6.569022672402518,0.3116300147220862
(주)셀트리온,68270,2018/12,222500.0,430202.68,10.3,3503108205.0,237476361.0,227776500.0,125456133.0,27913989592500.0,5.700712589073631,154.885,21.405,104.73,42.82,6.779018720034085,0.008159940708052696
(주)셀트리온,68270,2019/12,181000.0,503334.58,11.48,3859646629.0,301442694.0,251961232.0,128337853.0,23229151393000.0,-18.651685393258422,80.64,12.45,52.224999999999994,23.795,7.810111209017627,0.010846768688929694
(주)셀트리온,68270,2020/12,359000.0,867137.1,17.07,5020121254.0,525702910.0,309086629.0,134997805.0,48464211995000.0,98.34254143646407,71.08,15.69,114.53,21.635,10.47191658132009,0.00637762621688532
(주)셀트리온,68270,2021/12,198000.0,885223.14,16.04,5674122532.0,595779439.0,348937204.0,137947128.0,27313531344000.0,-44.84679665738162,69.825,14.79,50.114999999999995,24.89,10.499939605463563,0.012775250464881815
(주)셀트리온,68270,2022/12,160500.0,794182.08,13.35,5891652311.0,542566233.0,385499131.0,140805210.0,22599236205000.0,-18.939393939393945,48.72,8.915,910.28,12.86,9.209067411989038,0.017058060170843724
(주)신세계,4170,2013/12,252500.0,338938.79,6.83,7499974642.0,194652961.0,1261881819.0,9845181.0,2485908202500.0,57.32087227414331,19.295,1.035,10.93,1.505,2.5953815884915095,0.5076140051072541
(주)신세계,4170,2014/12,181000.0,312416.8,6.23,7931446086.0,186056566.0,1324598600.0,9845181.0,1781977761000.0,-28.31683168316832,16.07,0.895,6.140000000000001,1.4249999999999998,2.3458088724629076,0.74333060097039
(주)신세계,4170,2015/12,230000.0,306703.4,14.26,7918168376.0,433181913.0,1372471481.0,9845181.0,2264391630000.0,27.0718232044199,5.68,0.8,11.175,1.51,5.470733791326995,0.6061104725952374
(주)신세계,4170,2016/12,176000.0,336925.64,7.26,9954538692.0,323364949.0,1638721566.0,9845181.0,1732751856000.0,-23.478260869565215,12.55,0.6799999999999999,8.1,1.2149999999999999,3.248417219573152,0.9457335511288582
(주)신세계,4170,2017/12,300000.0,360968.13,5.48,10151705102.0,213610457.0,1966358728.0,9845181.0,2953554300000.0,70.45454545454545,16.35,0.75,7.505,1.395,2.1041830397330625,0.6657601412643742
(주)신세계,4170,2018/12,256000.0,385375.11,6.94,11101280507.0,284880100.0,2496724102.0,9845181.0,2520366336000.0,-14.66666666666666,18.995,1.145,9.684999999999999,2.04,2.566191349010293,0.9906195247641968
(주)신세계,4170,2019/12,289000.0,430465.78,14.24,13018488598.0,593123360.0,2800494453.0,9845181.0,2845257309000.0,12.890625,3.9000000000000004,0.7350000000000001,8.915,1.7650000000000001,4.55600783097909,0.9842675543408999
(주)신세계,4170,2020/12,239500.0,328014.78,-2.81,12769110974.0,-69137655.0,2311966797.0,9845181.0,2357920849500.0,-17.128027681660896,12.245000000000001,0.7350000000000001,9.78,1.795,-0.541444546458838,0.9805107739262137
(주)신세계,4170,2021/12,254000.0,418079.58,8.54,13644510517.0,388866619.0,3191919946.0,9845181.0,2500675974000.0,6.054279749478075,12.135,0.7150000000000001,4.535,1.5899999999999999,2.8499858497342387,1.2764228469369858
(주)신세계,4170,2022/12,220000.0,491059.29,10.34,14348412323.0,547639875.0,4439735318.0,9845181.0,2165939820000.0,-13.38582677165354,9.545,0.605,4.86,1.2650000000000001,3.8167280300563466,2.049796248724953
(주)신세계인터내셔날,31430,2013/12,90000.0,43721.45,7.69,755481565.0,31491814.0,360221604.0,7140000.0,642600000000.0,-59.09090909090908,19.85,1.42,23.715,0.745,4.168442415931088,0.5605689449112978
(주)신세계인터내셔날,31430,2014/12,114000.0,44458.97,4.62,887788838.0,19253675.0,419132353.0,7140000.0,813960000000.0,26.66666666666666,113.81,1.895,57.845,0.915,2.168722355574378,0.5149299142464003
(주)신세계인터내셔날,31430,2015/12,102500.0,44631.73,4.62,914201109.0,20988506.0,467446029.0,7140000.0,731850000000.0,-10.087719298245613,71.37,2.13,18.525,0.9850000000000001,2.2958302930695744,0.6387183562205371
(주)신세계인터내셔날,31430,2016/12,66200.0,52682.87,3.69,966185102.0,17454544.0,490705430.0,7140000.0,472668000000.0,-35.41463414634146,75.59,1.48,10.625,0.665,1.806542448633202,1.03816088671118
(주)신세계인터내셔날,31430,2017/12,74100.0,61627.98,4.96,950856585.0,24138483.0,549383519.0,7140000.0,529074000000.0,11.933534743202422,21.435000000000002,1.1400000000000001,31.295,0.505,2.538603968336613,1.0383869156299497
(주)신세계인터내셔날,31430,2018/12,194500.0,101520.17,11.09,982473531.0,57678052.0,647909685.0,7140000.0,1388730000000.0,162.48313090418353,29.599999999999998,2.5,10.27,1.0050000000000001,5.870697803053586,0.46654834633082026
(주)신세계인터내셔날,31430,2019/12,219500.0,134936.89,12.98,1128879552.0,74001043.0,752415343.0,7140000.0,1567230000000.0,12.85347043701799,28.725,3.595,16.65,1.3699999999999999,6.555264719685525,0.480092483553786
(주)신세계인터내셔날,31430,2020/12,161500.0,97454.7,8.24,1147454446.0,50958180.0,710069401.0,7140000.0,1153110000000.0,-26.423690205011386,23.495,2.695,15.555,1.195,4.440976299986379,0.6157863525595997
(주)신세계인터내셔날,31430,2021/12,145500.0,138380.91,11.45,1159127578.0,82629050.0,765439993.0,7140000.0,1038870000000.0,-9.90712074303406,23.810000000000002,2.305,10.04,1.01,7.128555265898435,0.736800555411168
(주)신세계인터내셔날,31430,2022/12,24750.0,152825.75,15.29,1278681815.0,118792238.0,830561792.0,35700000.0,883575000000.0,-82.98969072164948,7.755,1.0550000000000002,7.17,0.485,9.29021095056396,0.9400014622414622
(주)아모레퍼시픽,90430,2013/12,1000000.0,479289.29,10.96,3401848940.0,267359054.0,1818768517.0,5845849.0,5845849000000.0,3940.40404040404,26.810000000000002,2.955,17.73,2.725,7.859227693984554,0.31112136440746246
(주)아모레퍼시픽,90430,2014/12,2220000.0,610023.91,14.01,3854577557.0,385133728.0,2282066065.0,5845849.0,12977784780000.0,122.00000000000001,34.94,4.62,25.564999999999998,3.92,9.991593691002233,0.17584403684339722
(주)아모레퍼시픽,90430,2015/12,414500.0,797941.82,18.62,4443101431.0,584796055.0,2824311249.0,58458490.0,24231044105000.0,-81.32882882882882,28.04,4.89,28.12,3.9850000000000003,13.161888470963426,0.11655755471210637
(주)아모레퍼시픽,90430,2016/12,321500.0,882865.24,17.7,5181577130.0,645728660.0,3372575874.0,58458490.0,18794404535000.0,-22.43667068757539,43.315,7.305,44.985,6.025,12.462009998102644,0.1794457423601476
(주)아모레퍼시픽,90430,2017/12,304500.0,618236.35,9.81,5375684239.0,398003012.0,3147700717.0,58458490.0,17800610205000.0,-5.28771384136858,65.53999999999999,5.55,56.435,5.74,7.40376469868769,0.17683105695533094
(주)아모레퍼시픽,90430,2018/12,209500.0,552827.43,7.75,5371137218.0,334844564.0,3360988103.0,58458490.0,12247053655000.0,-31.19868637110016,63.01,4.375,34.599999999999994,4.715,6.234146520737799,0.2744323816714756
(주)아모레퍼시픽,90430,2019/12,200000.0,658199.61,5.36,5989007791.0,223761028.0,3651792018.0,58458490.0,11691698000000.0,-4.534606205250602,37.57,3.005,26.240000000000002,3.16,3.736195306612517,0.312340604247561
(주)아모레퍼시픽,90430,2020/12,206000.0,356019.25,0.78,5701918176.0,21869012.0,3023771855.0,58458490.0,12042448940000.0,3.0000000000000027,126.22,3.1500000000000004,40.225,4.37,0.38353780824230477,0.25109276942468817
(주)아모레퍼시픽,90430,2021/12,167000.0,514683.61,4.07,6116713933.0,180857694.0,3157131485.0,58492759.0,9768290753000.0,-18.93203883495146,56.125,3.5,32.03,4.525,2.9567786883781344,0.32320203859927016
(주)아모레퍼시픽,90430,2022/12,137500.0,396580.93,2.81,5801783178.0,129264245.0,2583186850.0,58492759.0,8042754362500.0,-17.664670658682635,52.495000000000005,2.08,72.065,3.3649999999999998,2.228008890269494,0.32118186551168587
(주)아모레퍼시픽그룹,2790,2013/12,465000.0,32020.77,7.94,4921856148.0,355004957.0,2226178972.0,7979098.0,3710280570000.0,238.1818181818182,93.585,2.2350000000000003,85.475,72.655,7.212826753261704,0.6000028650124429
(주)아모레퍼시픽그룹,2790,2014/12,998000.0,49672.52,10.01,5499725184.0,497423837.0,2744667949.0,7979098.0,7963139804000.0,114.62365591397847,139.54,4.845,161.375,95.60000000000001,9.044521687140358,0.3446715763575209
(주)아모레퍼시픽그룹,2790,2015/12,148000.0,39600.79,10.74,6147969195.0,673945276.0,3332605007.0,79790980.0,11809065040000.0,-85.17034068136272,1895.04,49.875,1959.995,1175.6100000000001,10.962079584720495,0.28220735474922914
(주)아모레퍼시픽그룹,2790,2016/12,133000.0,47815.76,12.76,7088395210.0,811528531.0,3973861405.0,82458180.0,10966937940000.0,-10.135135135135132,292.82500000000005,8.129999999999999,267.805,158.54500000000002,11.448691938834488,0.3623492196947729
(주)아모레퍼시픽그룹,2790,2017/12,141000.0,65377.57,6.95,7335236006.0,489547958.0,3683429626.0,82458180.0,11626603380000.0,6.015037593984962,161.27499999999998,7.164999999999999,172.70499999999998,119.065,6.673922387767274,0.31681046524182715
(주)아모레퍼시픽그룹,2790,2018/12,72700.0,46020.73,4.65,7387374444.0,376271212.0,3910011120.0,82458180.0,5994709686000.0,-48.43971631205674,193.615,5.68,197.965,130.555,5.093436306123703,0.6522436155884931
(주)아모레퍼시픽그룹,2790,2019/12,82700.0,126740.14,4.12,8281393134.0,282404952.0,4144171013.0,82458180.0,6819291486000.0,13.755158184319116,52.145,3.1550000000000002,47.239999999999995,40.14,3.410114064511214,0.6077128425303391
(주)아모레퍼시픽그룹,2790,2020/12,54900.0,32286.58,0.31,7788743600.0,22047682.0,3408296541.0,82458180.0,4526954082000.0,-33.61547762998791,0.0,3.4,203.25,124.76,0.28307109762863425,0.7528895763604081
(주)아모레퍼시픽그룹,2790,2021/12,44350.0,12601.76,5.44,8038142932.0,291978846.0,3508343342.0,82458180.0,3657020283000.0,-19.2167577413479,51.74,2.92,239.405,161.035,3.632416697115781,0.9593447863302431
(주)아모레퍼시픽그룹,2790,2022/12,34900.0,131220.46,1.87,7651003801.0,149222413.0,2875269513.0,82458180.0,2877790482000.0,-21.30777903043969,22.225,1.66,31.439999999999998,23.5,1.9503638591905594,0.9991239914734001
(주)에스원,12750,2013/12,74800.0,212178.51,10.19,1154080548.0,87300037.0,304729942.0,37999178.0,2842338514400.0,114.32664756446994,33.91,3.75,16.7,2.17,7.564466548828791,0.10721099561370388
(주)에스원,12750,2014/12,71200.0,290114.02,13.04,1460060972.0,116318470.0,370541617.0,37999178.0,2705541473600.0,-4.8128342245989275,29.305,4.965,11.33,1.85,7.96668579125612,0.13695654663425152
(주)에스원,12750,2015/12,99700.0,315465.53,16.58,1394426507.0,155434905.0,363594524.0,37999178.0,3788518046600.0,40.02808988764044,17.53,4.3,10.665,1.8399999999999999,11.146869642804344,0.09597275756052089
(주)에스원,12750,2016/12,87700.0,346951.49,13.51,1460376647.0,140545798.0,343655893.0,37999178.0,3332527910600.0,-12.036108324974926,27.924999999999997,4.28,14.455,2.125,9.623941761101031,0.10312168486478691
(주)에스원,12750,2017/12,107000.0,347033.28,12.42,1581536979.0,143326120.0,363710593.0,37999178.0,4065912046000.0,22.006841505131124,25.555,3.65,12.4,1.87,9.062457716962431,0.0894536303011804
(주)에스원,12750,2018/12,100500.0,336039.57,8.34,1682854294.0,102968775.0,347984429.0,37999178.0,3818917389000.0,-6.0747663551401825,36.04,3.45,15.594999999999999,1.82,6.118698176492278,0.0911212245654576
(주)에스원,12750,2019/12,93700.0,350742.43,11.32,1794959719.0,146641282.0,346917277.0,37999178.0,3560522978600.0,-6.766169154228852,27.025,3.395,13.82,1.795,8.169614083690755,0.09743435980756066
(주)에스원,12750,2020/12,85000.0,357479.16,10.48,1906689693.0,142089585.0,346757074.0,37999178.0,3229930130000.0,-9.284951974386335,25.225,2.85,10.065000000000001,1.53,7.452160963666572,0.10735745358058257
(주)에스원,12750,2021/12,73900.0,333345.09,8.94,1972972502.0,128990896.0,375853679.0,37999178.0,2808139254200.0,-13.058823529411768,26.53,2.505,9.675,1.355,6.537896289443572,0.1338443876805089
(주)에스원,12750,2022/12,59300.0,362779.44,10.18,2075658596.0,151030833.0,386903462.0,37999178.0,2253351255400.0,-19.75642760487145,17.315,1.87,9.350000000000001,1.01,7.276284900178257,0.17170135418204893
(주)에프앤에프,383220,2022/12,144500.0,553106.67,47.94,1570179025.0,442664517.0,751299772.0,38307075.0,5535372337500.0,143.6762225969646,52.995000000000005,24.625,59.34,12.65,28.191977472122964,0.13572705252548878
(주)엔씨소프트,36570,2013/12,248500.0,204168.28,14.82,1479521682.0,158695768.0,330968692.0,21914708.0,5445804938000.0,71.97231833910034,28.815,3.63,19.14,7.745,10.726153589413906,0.06077498106671995
(주)엔씨소프트,36570,2014/12,182000.0,292626.91,18.38,1698826128.0,227519296.0,340253084.0,21929022.0,3991082004000.0,-26.76056338028169,19.884999999999998,3.2249999999999996,16.6,6.715,13.392735857427313,0.08525334324350806
(주)엔씨소프트,36570,2015/12,213000.0,279358.3,10.57,2219197320.0,166350442.0,398148085.0,21929022.0,4670881686000.0,17.03296703296704,24.369999999999997,2.67,19.7,7.415000000000001,7.495973454041483,0.08524045603496368
(주)엔씨소프트,36570,2016/12,247500.0,339435.28,14.9,2360802862.0,271381872.0,467214224.0,21929022.0,5427432945000.0,16.19718309859155,20.48,3.0700000000000003,55.995000000000005,7.51,11.495321204841881,0.08608383166307364
(주)엔씨소프트,36570,2017/12,447500.0,639456.42,19.14,3526567161.0,444043112.0,962201802.0,21939022.0,9817712345000.0,80.80808080808082,17.130000000000003,3.135,13.645,5.225,12.591369786194184,0.09800672174817117
(주)엔씨소프트,36570,2018/12,466500.0,702683.38,16.44,2941278714.0,421467651.0,1100186196.0,21939022.0,10234553763000.0,4.245810055865928,21.19,4.085,22.29,6.07,14.329402004437174,0.10749723158203513
(주)엔씨소프트,36570,2019/12,541000.0,592954.38,14.72,3346377400.0,359154723.0,1222193004.0,21954022.0,11877125902000.0,15.969989281886399,35.24,4.57,22.845,7.105,10.732642498721154,0.1029030940721268
(주)엔씨소프트,36570,2020/12,931000.0,912245.75,20.83,4081208897.0,586612599.0,1591390506.0,21954022.0,20439194482000.0,72.08872458410352,26.255000000000003,5.525,22.095,7.345,14.373500935744921,0.07785974674302724
(주)엔씨소프트,36570,2021/12,643000.0,412057.12,12.62,4581889369.0,395734616.0,1933604238.0,21954022.0,14116436146000.0,-30.934479054779807,49.935,5.845,46.955,8.265,8.636930840745492,0.1369753823133257
(주)엔씨소프트,36570,2022/12,448000.0,662282.24,13.73,4437632451.0,435990309.0,2007792026.0,21954022.0,9835401856000.0,-30.326594090202175,24.134999999999998,3.6049999999999995,15.835,4.605,9.824840470998259,0.20413929754940965
(주)엘에스,6260,2013/12,80900.0,76435.0,5.19,10006806000.0,165153000.0,1006298000.0,32200000.0,2604980000000.0,-81.94196428571429,42.075,1.55,38.845,25.21,1.6504067331773995,0.3862977834762647
(주)엘에스,6260,2014/12,54300.0,65831.0,1.87,10335736000.0,86705000.0,998727000.0,32200000.0,1748460000000.0,-32.88009888751545,42.8,1.3199999999999998,41.41,22.985,0.8388855907310326,0.5712038022030815
(주)엘에스,6260,2015/12,40350.0,109345.0,-4.19,9881465000.0,-73454000.0,1033512000.0,32200000.0,1299270000000.0,-25.690607734806626,12.514999999999999,0.765,14.305,10.015,-0.7433513148101015,0.7954559098570736
(주)엘에스,6260,2016/12,59300.0,54866.0,7.07,9713037000.0,215138000.0,940036000.0,32200000.0,1909460000000.0,46.96406443618339,39.69,0.8799999999999999,48.265,18.955,2.214940599938001,0.4923046306285546
(주)엘에스,6260,2017/12,72500.0,86704.0,11.48,9978904000.0,364831000.0,857081000.0,32200000.0,2334500000000.0,22.259696458684665,33.495000000000005,1.3050000000000002,34.08,20.56,3.6560227455840844,0.3671368601413579
(주)엘에스,6260,2018/12,49100.0,206817.0,13.73,10490289000.0,487659000.0,900831000.0,32200000.0,1581020000000.0,-32.27586206896552,12.455,1.115,11.94,9.315,4.648670784951682,0.569778370925099
(주)엘에스,6260,2019/12,47800.0,49658.0,0.8,10763512000.0,92824000.0,977535000.0,32200000.0,1539160000000.0,-2.647657841140527,31.439999999999998,0.52,20.73,18.64,0.8623950992947284,0.6351094103277112
(주)엘에스,6260,2020/12,71400.0,129315.0,3.94,11660540000.0,194725000.0,954838000.0,32200000.0,2299080000000.0,49.3723849372385,13.345,0.5,20.740000000000002,9.865,1.6699483900402556,0.41531308175444087
(주)엘에스,6260,2021/12,54100.0,307563.0,8.15,12625931000.0,352129000.0,1146902000.0,32200000.0,1742020000000.0,-24.229691876750703,7.484999999999999,0.595,23.965,5.949999999999999,2.7889349308181712,0.6583747603357023
(주)엘에스,6260,2022/12,69700.0,546506.0,12.0,16813978000.0,505486000.0,1320153000.0,32200000.0,2244340000000.0,28.835489833641414,4.470000000000001,0.51,16.97,3.3550000000000004,3.0063438884004725,0.5882143525490791
(주)엘엑스인터내셔널,1120,2013/12,28750.0,177305.57,3.27,4877002582.0,44089940.0,391553714.0,38760000.0,1114350000000.0,-58.75179340028694,46.980000000000004,1.235,0.0,0.27,0.9040376595806362,0.35137408713599855
(주)엘엑스인터내셔널,1120,2014/12,28700.0,145785.1,-0.91,4896827844.0,-13774775.0,327000349.0,38760000.0,1112412000000.0,-0.17391304347825765,0.0,0.7949999999999999,3.67,0.26,-0.28129996476960073,0.29395615023929983
(주)엘엑스인터내셔널,1120,2015/12,33800.0,106989.12,-17.93,5383467294.0,-217094759.0,432051899.0,38760000.0,1310088000000.0,17.770034843205586,0.0,1.1099999999999999,15.715,0.355,-4.032619632368848,0.32978845619530905
(주)엘엑스인터내셔널,1120,2016/12,29250.0,47980.64,4.75,5177266513.0,84750676.0,571796193.0,38760000.0,1133730000000.0,-13.461538461538458,22.28,1.105,41.095,0.455,1.636977269514578,0.5043495303114498
(주)엘엑스인터내셔널,1120,2017/12,27150.0,44388.36,4.93,4967601556.0,88184961.0,538326980.0,38760000.0,1052334000000.0,-7.179487179487176,19.105,1.055,15.04,0.43,1.7752019763639837,0.5115552476685159
(주)엘엑스인터내셔널,1120,2018/12,15350.0,-9290.16,-6.06,5038072461.0,-35991404.0,545398288.0,38760000.0,594966000000.0,-43.462246777163905,0.0,0.8150000000000001,26.04,0.31,-0.7143883752885943,0.9166881603318509
(주)엘엑스인터내셔널,1120,2019/12,15050.0,-3653.26,2.48,4875982304.0,-14860961.0,578722571.0,38760000.0,583338000000.0,-1.9543973941368087,11.14,0.5549999999999999,42.3,0.21,-0.30477881324156664,0.9920878992968056
(주)엘엑스인터내셔널,1120,2020/12,24700.0,-15600.37,23.72,5395942204.0,361606499.0,572541351.0,38760000.0,957372000000.0,64.11960132890367,2.405,0.53,34.79,0.22,6.701452412369092,0.5980343596846367
(주)엘엑스인터내셔널,1120,2021/12,26450.0,21808.72,19.72,6746889022.0,540331627.0,695177026.0,38760000.0,1025202000000.0,7.0850202429149745,3.3899999999999997,0.6950000000000001,0.0,0.285,8.008604043109456,0.6780878558566995
(주)엘엑스인터내셔널,1120,2022/12,33950.0,112071.81,25.53,7719007334.0,779310808.0,869943202.0,38760000.0,1315902000000.0,28.355387523629496,2.64,0.635,3.975,0.33999999999999997,10.0959977660257,0.661100296222667
(주)엘지,3550,2013/12,64000.0,426699.13,7.77,16550177000.0,830863000.0,460573000.0,172557131.0,11043656384000.0,88.51251840942562,32.385,1.56,31.505000000000003,20.295,5.020266550623598,0.04170475646700454
(주)엘지,3550,2014/12,61200.0,434264.91,7.04,17332707000.0,834264000.0,459365000.0,172557131.0,10560496417200.0,-4.374999999999996,31.795,1.51,30.26,19.915,4.813235462873745,0.04349842865831828
(주)엘지,3550,2015/12,70800.0,412595.0,7.49,18123400000.0,943775000.0,489238000.0,172557131.0,12217044874800.0,15.686274509803933,32.64,1.47,31.46,19.665,5.207494178796472,0.04004552696774875
(주)엘지,3550,2016/12,60000.0,443631.0,8.01,19489442000.0,1091258000.0,456357000.0,172557131.0,10353427860000.0,-15.254237288135597,34.15,1.49,28.854999999999997,18.92,5.599226494016606,0.04407786543460786
