회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
(주)진도,088790,2019/12,3705,0,0,0.63,0.41,12.06,7.85,0.8,0.52,0,-2.66,144761806,-2728260,33821278,0,77873162,-2918727
(주)진도,088790,2020/12,4230,0,0,0.7,0.24,5.43,1.89,1.26,0.44,0,-1.77,128119118,-1752467,25263616,0,54472264,-1633448
(주)진양홀딩스,100250,2015/12,3700,25.22,18.19,1.55,1.12,39.25,28.31,23.08,16.65,23.07,5.93,184488833,10893645,1468371,0,11903440,8754631
(주)진양홀딩스,100250,2016/12,3350,39.33,27.66,1.33,0.94,38.71,27.22,23.62,16.61,28.35,3.26,182348583,5962323,3488236,0,9929300,6441065
(주)진양홀딩스,100250,2017/12,3000,18.59,15.92,1.07,0.91,19.95,17.09,14.77,12.65,20.1,5.63,188078276,10374870,1595871,0,13058773,8067342
(주)진양홀딩스,100250,2018/12,2695,6.3,3.51,0.97,0.54,8.72,4.87,7.24,4.04,7.58,15.91,237028923,31506350,1608551,0,27395154,22340777
(주)진양홀딩스,100250,2019/12,2610,15.38,12.19,0.8,0.63,34.05,26.99,17.59,13.94,31.63,5.04,237991298,10614832,1950792,0,9279890,5271935
(주)진양홀딩스,100250,2020/12,2815,12.71,7.13,0.81,0.45,19.71,11.06,13.07,7.33,19.45,6.21,241864078,13281550,2056538,0,12919829,8846823
(주)진에어,272450,2015/12,,0,0,0,0,0,0,0,0,-1.55,55.82,203522987,22702863,34049783,0,461288689,29668864
(주)진에어,272450,2016/12,,0,0,0,0,0,0,0,0,0.25,60.86,302254655,39333141,46761948,0,719672711,52279036
(주)진에어,272450,2017/12,26500,2.16,1.87,0.72,0.62,1.28,1.11,0.18,0.16,6.98,47.84,498274611,74084557,57456726,0,888388275,96912373
(주)진에어,272450,2018/12,19250,23.14,11.13,4.11,1.98,18.8,9.04,1.02,0.49,6.66,17.86,519526006,44468970,83190400,0,1010677676,62980928
(주)진에어,272450,2019/12,15300,0,0,5.04,2.14,14.52,6.16,1.03,0.44,9.76,-24.74,704417548,-56651756,82303378,0,910158184,-48827478
(주)진에어,272450,2020/12,13500,0,0,5.42,1.6,0,0,1.87,0.55,0,-131.35,556768750,-190402947,38983115,0,271769078,-184709918
(주)천일고속,000650,2015/12,71700,43.85,14.92,5.09,1.73,60.54,20.59,3.45,1.17,18.01,9.7,63067608,4627904,8989930,0,58862178,2824152
(주)천일고속,000650,2016/12,90600,86.35,34.43,6.96,2.78,41.44,16.52,3.69,1.47,34.31,5.68,52541981,2499166,9397726,0,58413361,1080851
(주)천일고속,000650,2017/12,94700,6.62,4.64,4.74,3.32,0,0,3.25,2.28,220.05,63.04,67842442,27103912,9076184,0,55245922,-2011367
(주)천일고속,000650,2018/12,79400,0,0,2.73,2.04,0,0,2.73,2.04,0,-0.38,80409027,-207254,8876564,0,55559198,-3153332
(주)천일고속,000650,2019/12,70000,158.05,121.26,2.3,1.76,18.91,14.51,1.91,1.47,27.58,1.28,80044782,722509,7647865,0,59633085,560732
(주)천일고속,000650,2020/12,70400,0,0,3.58,1.67,50.44,23.45,3.93,1.83,0,-15.21,67019917,-6763102,6279448,0,31159428,-9995626
(주)청호ICT,012600,2015/12,6140,0,0,2.1,0.72,0,0,1.66,0.57,0,-38.09,59776813,-12811808,16465062,3608046,37871176,-10452564
(주)청호ICT,012600,2016/12,4745,0,0,2.23,0.91,0,0,2.1,0.85,0,-17.61,64699089,-6053373,12639862,3271902,40300502,-7849042
(주)청호ICT,012600,2017/12,3130,0,0,1.94,1.05,0,0,1.34,0.72,0,-50.74,52301474,-15533377,10542991,2906434,32477961,-5723632
(주)청호ICT,012600,2018/12,2770,23.44,12.75,1.71,0.93,0,0,1.26,0.69,0,7.29,57327658,1681593,9057887,2559211,31261248,-6237917
(주)청호ICT,012600,2019/12,2600,0,0,4.66,1.48,0,0,1.41,0.45,0,-72.97,46539330,-12994359,8774277,2463452,39903902,-7564779
(주)청호ICT,012600,2020/12,9200,0,0,-12.39,-1.03,0,0,-3.86,-0.32,0,-162.68,20204142,-17279098,7792264,2041703,28087427,-3638204
(주)카카오,035720,2015/12,,0,0,0,0,0,0,0,0,36.87,2.9,3117064029,72897764,741494589,0,862085191,120590601
(주)카카오,035720,2016/12,,0,0,0,0,0,0,0,0,40.99,1.28,4829296990,38171457,790210907,0,861205412,70994505
(주)카카오,035720,2017/12,137000,52.32,30.39,3.41,1.98,46.16,26.82,11.63,6.76,57.84,6.28,4956877856,217553835,881149454,0,978700276,97550823
(주)카카오,035720,2018/12,103000,140.56,74.39,3.04,1.61,28.18,14.91,10.8,5.72,44.31,2.17,6202838879,90230380,1051558597,0,1173924652,122366055
(주)카카오,035720,2019/12,153500,0,0,3.07,1.8,24.94,14.63,8.79,5.16,41.13,-5.41,6484360617,-259705693,1317407148,0,1513471073,196063925
(주)카카오,035720,2020/12,389500,0,0,7.66,2.35,58.18,17.83,20.62,6.32,78.37,-2.32,7345506485,-117878819,1479130450,0,1779194942,300064492
(주)카카오페이,377300,2018/12,,,,,,,,,,,,387112895,-93482830,166030911,0,69525627,-96505284
(주)카카오페이,377300,2019/12,,0,0,0,0,0,0,0,0,0,-127.38,525804097,-62479444,206201771,0,141068802,-65132969
(주)카카오페이,377300,2020/12,,0,0,0,0,0,0,0,0,-537.63,-14.43,761403131,-17217531,251101620,0,245556235,-5545385
(주)카프로,006380,2015/12,2610,0,0,0.76,0.34,0,0,0.91,0.41,0,-2.24,437356251,-6053912,4621445,0,214969886,-48281484
(주)카프로,006380,2016/12,6800,0,0,1.09,0.35,0,0,0.79,0.25,35.81,-2.98,473850324,-7623258,8745245,0,345463576,-15982733
(주)카프로,006380,2017/12,7580,30.45,17.65,1.44,0.84,7.71,4.47,0.69,0.4,6.98,4.79,462168690,12348741,13497165,0,541296270,24242062
(주)카프로,006380,2018/12,4335,45.01,15.29,1.69,0.58,51.31,17.44,0.78,0.27,5.23,3.77,433099364,10043082,14444814,0,579260058,15643112
(주)카프로,006380,2019/12,3110,0,0,1.26,0.62,10.41,5.18,0.52,0.26,0,-36.47,364396473,-82819230,13658756,0,440234409,-47388925
(주)카프로,006380,2020/12,3880,0,0,1.53,0.69,0,0,0.74,0.33,0,-39.82,312112377,-61386137,11861447,0,254722726,-59473321
(주)케이씨,029460,2015/12,11350,13.75,6.59,2.04,0.98,10.73,5.14,1.74,0.83,6.42,15.12,328158540,36789100,37451965,13725052,291168450,48858006
(주)케이씨,029460,2016/12,16100,15.14,8.27,2.24,1.22,33.52,18.3,1.96,1.07,9.38,14.94,354850862,40799777,48055953,23252407,314692136,47172462
(주)케이씨,029460,2017/12,24700,19.8,9.24,6.11,2.85,24.5,11.43,7.46,3.48,10.78,21.01,195432205,46456483,6733769,2827974,123245730,21831815
(주)케이씨,029460,2018/12,11750,1.95,0.75,1.26,0.48,20.71,7.91,2.63,1.01,4.6,83.84,380873827,194163826,13530521,895317,144242913,29500118
(주)케이씨,029460,2019/12,18650,5.88,3.33,0.68,0.38,12.33,6.98,1.92,1.09,3.96,12.55,459377957,43560742,13559449,1237213,133304839,36735752
(주)케이씨,029460,2020/12,27650,12.19,4.08,0.75,0.25,9.72,3.25,2.43,0.81,5.87,6.9,610907366,31023411,16272053,2143155,155806307,44618032
(주)케이씨씨,002380,2015/12,417500,40.34,23.36,1.13,0.65,27.89,16.15,2.07,1.2,14.41,2.66,8391078322,157017136,494583718,70620008,3067640038,256804257
(주)케이씨씨,002380,2016/12,359500,35.51,28.6,0.82,0.66,12.22,9.85,1.49,1.2,11.46,2.3,8861405637,132305136,518330132,75155461,3152300110,275772684
(주)케이씨씨,002380,2017/12,381000,0,0,0.84,0.58,12.33,8.49,1.38,0.95,12.31,-0.47,9207335730,-27029661,509774705,75984860,3426493951,276252492
(주)케이씨씨,002380,2018/12,309000,0,0,0.82,0.47,9.08,5.23,1.35,0.78,10.59,-0.39,8659579067,-21929627,504770129,80960992,3347335868,228623755
(주)케이씨씨,002380,2019/12,233500,0,0,0.88,0.48,15.21,8.36,1.6,0.88,13.52,-2.38,9199571692,-119231068,421520062,83165309,2396603743,139481368
(주)케이씨씨,002380,2020/12,197500,3.29,1.34,0.47,0.19,5.48,2.23,1.12,0.45,15.39,14.91,8765319461,705810060,362925222,69233344,2071850766,96510367
(주)케이씨씨글라스,344820,2020/12,36800,,,,,,,,,,,1717817070,132349989,90207956,5810266,708657396,35839371
(주)케이씨텍,281820,2017/12,21300,,,,,,,,,,,266588205,11168578,11745938,5263841,75094965,13925618
(주)케이씨텍,281820,2018/12,9490,9.45,3.36,2.09,0.74,9.09,3.23,1.44,0.51,2.31,21.16,313520781,54373196,56145264,32440643,357263162,67021079
(주)케이씨텍,281820,2019/12,23350,12.86,4.71,1.7,0.62,11.72,4.29,1.79,0.65,6.88,13.52,337558340,36867140,38346577,22406847,265326900,49058173
(주)케이씨텍,281820,2020/12,30750,14.58,5.87,1.84,0.74,8.61,3.46,1.94,0.78,8.99,13.39,407295413,42590500,46249481,24151826,319894705,56138475
(주)케이씨티시,009070,2015/12,3170,12.33,6.99,1.04,0.59,6.29,3.57,0.56,0.32,12.8,8.35,307779002,11132479,27323452,0,245332563,8264712
(주)케이씨티시,009070,2016/12,3315,8.61,6.14,0.83,0.59,5.47,3.9,0.47,0.33,9.82,9.63,292244036,13917237,28085299,0,257468145,11347469
(주)케이씨티시,009070,2017/12,2560,13.54,8.97,0.73,0.48,6.33,4.19,0.4,0.26,8.75,5.17,323430336,7941907,28232836,0,269407698,12134882
(주)케이씨티시,009070,2018/12,2875,12.39,6.48,0.73,0.38,27.15,14.19,0.36,0.19,9.74,5.67,322395964,9077424,28028691,0,308710252,12226911
(주)케이씨티시,009070,2019/12,2750,18.47,9.71,0.89,0.47,8.99,4.73,0.45,0.24,8.42,4.82,349952499,8031914,29237015,0,327327784,12333098
(주)케이씨티시,009070,2020/12,3750,12.74,4.27,0.79,0.26,9.31,3.12,0.39,0.13,8.6,6.25,365961852,10902502,32031464,0,353271002,13603098
(주)케이에스에스해운,044450,2015/12,17200,9.59,5.76,1.06,0.64,4.11,2.47,1.55,0.93,9.78,11.68,545682717,23151544,9528738,0,143480707,29732708
(주)케이에스에스해운,044450,2016/12,8090,34.61,12.25,1.95,0.69,8.24,2.91,3.21,1.14,9.98,5.83,646842782,13063262,8416163,0,140858346,32605159
(주)케이에스에스해운,044450,2017/12,9070,9.91,7.03,1.15,0.82,3.35,2.38,1.44,1.02,10.46,11.12,903664233,25745832,8521070,0,177289935,45075852
(주)케이에스에스해운,044450,2018/12,6480,11.59,7.19,0.99,0.61,2.91,1.81,1.19,0.74,8.91,8.69,901452186,20703199,8382421,0,202418731,46902618
(주)케이에스에스해운,044450,2019/12,7730,8.02,6.05,0.68,0.51,2.23,1.68,0.8,0.61,8.31,8.73,955828294,23126688,9196592,0,231049579,52524387
(주)케이에스에스해운,044450,2020/12,10350,21.12,9.29,1.07,0.47,3.88,1.71,1.24,0.54,10.05,4.82,1067779601,13226326,9732425,0,225806307,50811829
(주)케이에이치필룩스,033180,2015/12,2240,31.78,16.61,2.2,1.15,20.58,10.75,1.7,0.89,15.7,6.99,59456867,2659531,11758438,1522480,49849608,3402621
(주)케이에이치필룩스,033180,2016/12,3280,55.12,18.75,3.38,1.15,0,0,2.88,0.98,21.42,6.33,109978200,2696815,12739099,1463425,51601496,5136453
(주)케이에이치필룩스,033180,2017/12,3195,47.45,21.93,2.64,1.22,22.86,10.56,2.56,1.19,16.92,6.25,134630586,3481221,15082294,721129,64401830,7379171
(주)케이에이치필룩스,033180,2018/12,12200,0,0,10.71,1.01,0,0,22.91,2.17,220.88,-3.2,269790906,-3383104,21665369,954359,67562183,2293905
(주)케이에이치필룩스,033180,2019/12,7590,0,0,3.85,0.87,39.24,8.84,11.41,2.57,194.22,-4.04,387706170,-8141626,27734007,826464,86288026,1849353
(주)케이에이치필룩스,033180,2020/12,4095,0,0,3.08,1.03,112.65,37.66,11.15,3.73,255.81,-20.81,342896353,-52707611,19845348,1030937,68067980,50799
(주)케이이씨,092220,2015/12,1120,0,0,0.68,0.37,0,0,0.5,0.28,14.83,-0.29,339887095,-442822,26090889,4050416,201252849,895054
(주)케이이씨,092220,2016/12,1000,1024.2,639.75,0.5,0.31,3.19,2,0.45,0.28,15.25,0.06,382440042,97722,26775518,4433133,220063638,3204496
(주)케이이씨,092220,2017/12,1290,0,0,0.83,0.37,27.21,12.14,0.79,0.35,18.21,-1.17,365078546,-2468339,25809636,4148844,227747482,3704104
(주)케이이씨,092220,2018/12,1035,138.15,65.24,0.92,0.44,8.44,3.99,0.98,0.46,23.03,0.67,360748202,1465180,25977803,4486431,206654429,695683
(주)케이이씨,092220,2019/12,1035,0,0,0.95,0.51,31.87,17.2,1.03,0.56,2135.53,-8.98,357280097,-19210810,26512206,5644258,192085842,-4390980
(주)케이이씨,092220,2020/12,2935,0,0,2.53,0.34,32.43,4.35,2.17,0.29,0,-24.32,393883598,-45196541,25064487,5565090,190463286,-4621574
(주)케이티,030200,2015/12,28250,11.15,9.56,1.01,0.86,2.41,2.06,0.51,0.43,3.65,7.71,24222495000,770324000,16078497000,178436000,16942357000,863860000
(주)케이티,030200,2016/12,29400,10.84,8.4,1.02,0.79,1.99,1.54,0.52,0.4,3.31,7.54,24700337000,809330000,15969277000,165720000,17028868000,1059591000
(주)케이티,030200,2017/12,30250,20.04,16.15,1.03,0.83,2.67,2.15,0.54,0.43,3.22,4.14,23334923000,463268000,16389155000,170095000,17341316000,952161000
(주)케이티,030200,2018/12,29800,14.54,12.35,0.84,0.71,2.29,1.95,0.47,0.4,3.14,4.67,26010906000,561224000,16404913000,180272000,17356537000,951624000
(주)케이티,030200,2019/12,27000,18.77,16.02,0.78,0.66,2.87,2.45,0.45,0.38,3.33,3.37,27733854000,431828000,17465529000,167014000,18204751000,739222000
(주)케이티,030200,2020/12,24000,10.57,6.77,0.62,0.4,1.59,1.02,0.39,0.25,3.07,5.1,28027926000,665493000,17001042000,161001000,17879281000,878239000
(주)케이티스카이라이프,053210,2015/12,17300,15.8,9.67,2.68,1.64,8.4,5.14,1.88,1.15,4.29,16.02,698264524,74443827,528633340,0,626397946,97764606
(주)케이티스카이라이프,053210,2016/12,17300,13.49,10.19,1.84,1.39,6.52,4.92,1.42,1.07,5.17,12.72,762816413,65937774,547053523,0,625125897,78072374
(주)케이티스카이라이프,053210,2017/12,13450,14.99,10.96,1.59,1.17,9.87,7.22,1.28,0.94,4.14,9.86,774826396,55181095,572514266,0,646816149,74301883
(주)케이티스카이라이프,053210,2018/12,11500,13.98,9.95,1.18,0.84,4.5,3.2,1.08,0.77,3.7,8.25,797807232,50960691,594180567,0,657494816,63314249
(주)케이티스카이라이프,053210,2019/12,8720,12.11,8.11,0.96,0.64,4.79,3.21,0.93,0.62,2.66,7.45,820895109,50361448,593269399,0,658296891,65027492
(주)케이티스카이라이프,053210,2020/12,8810,8.87,3.92,0.76,0.33,3.71,1.64,0.77,0.34,2.57,8.1,890621527,57706851,593275421,0,660403891,67128470
(주)케이티씨에스,058850,2015/12,3160,26.6,14.54,1.62,0.88,15.7,8.58,0.44,0.24,7.9,5.58,206664471,7910120,472334681,28627,481741429,9406749
(주)케이티씨에스,058850,2016/12,2480,18.07,12.46,1.04,0.72,25.27,17.42,0.31,0.21,6.7,5.48,207071165,7865254,449784715,19704,458278860,8494145
(주)케이티씨에스,058850,2017/12,2270,15.47,11.59,0.91,0.68,9.73,7.3,0.27,0.2,5.11,5.61,212924815,8266159,459799135,18020,468806488,9007353
(주)케이티씨에스,058850,2018/12,2485,11.02,7.93,0.85,0.61,12.58,9.05,0.23,0.17,3.83,7.41,230706882,11174368,517387746,36983,529392970,12005224
(주)케이티씨에스,058850,2019/12,2260,16.14,10.35,0.81,0.52,3.88,2.49,0.22,0.14,2.04,4.82,290786415,7378972,524781749,20851,534472629,9690880
(주)케이티씨에스,058850,2020/12,2215,19.76,8.75,0.77,0.34,2.59,1.15,0.22,0.1,1.09,3.67,282057323,5659714,496369702,18780,512072870,15703168
(주)케이티아이에스,058860,2015/12,4760,20.52,7.33,2.15,0.77,47.29,16.9,0.67,0.24,14.59,9.9,211279655,15040764,454855084,0,461098334,6243249
(주)케이티아이에스,058860,2016/12,3700,19.33,12.05,1.33,0.83,10.03,6.25,0.44,0.28,6.72,6.38,221406433,9990999,423547360,0,436729584,13182224
(주)케이티아이에스,058860,2017/12,3020,16.91,11.9,0.94,0.66,9.27,6.52,0.32,0.23,4.28,5.23,223818296,8336872,427051227,0,438130711,11079484
(주)케이티아이에스,058860,2018/12,2445,15.26,9.25,0.8,0.48,22.62,13.71,0.27,0.16,3.97,4.92,229246050,7900863,441830568,0,450826031,8995463
(주)케이티아이에스,058860,2019/12,2300,12.55,7.49,0.72,0.43,3.15,1.88,0.26,0.15,3.65,5.6,311822912,9203428,437269287,0,451026613,13757325
(주)케이티아이에스,058860,2020/12,2575,13.87,5.68,0.64,0.26,4.58,1.88,0.23,0.09,3.79,4.4,294288885,7387479,444636283,0,453639145,9002862
(주)케이티앤지,033780,2015/12,104500,17.04,10.56,3.06,1.9,12.55,7.78,5.86,3.63,10.51,17.41,7401609376,971105262,635549110,12273000,2821671433,1240158288
(주)케이티앤지,033780,2016/12,101000,17.46,11.73,3.16,2.12,14.16,9.51,6.45,4.33,9.48,17.71,8439013831,1096954949,617362592,11757000,2968174762,1301942275
(주)케이티앤지,033780,2017/12,115500,17.4,13.05,2.63,1.98,15.74,11.81,5.79,4.34,11.23,14.61,8664675098,998206029,646766875,15931000,3000087863,1257881224
(주)케이티앤지,033780,2018/12,101500,18.51,15.3,2.32,1.92,24.09,19.92,6.04,5,11.98,11.82,8729915634,856689554,642828471,17764000,2624616093,1004431447
(주)케이티앤지,033780,2019/12,93800,16.87,14.43,2.1,1.8,19.52,16.7,5.11,4.37,9.84,11.77,9112777640,891380828,675917512,23024000,2942618858,1134565646
(주)케이티앤지,033780,2020/12,83100,12.53,8.04,1.82,1.17,11.35,7.29,3.92,2.52,7.06,13.58,9879543643,1075309488,689245125,25804000,3435384230,1337017930
(주)코리아써키트,007810,2015/12,10750,14.24,7.31,1.21,0.62,8.67,4.45,0.87,0.45,3.17,8.7,458321359,29204684,11675057,0,479113668,37749843
(주)코리아써키트,007810,2016/12,11350,35.82,21.52,0.97,0.58,27.25,16.37,0.72,0.43,5.84,2.71,474901058,9550979,11690005,0,473115281,10481956
(주)코리아써키트,007810,2017/12,13200,59.45,31.05,1.53,0.8,20.76,10.84,1.06,0.55,8.64,2.59,490634591,9299954,12734377,0,520449531,7490887
(주)코리아써키트,007810,2018/12,5110,0,0,1.18,0.37,33.21,10.54,0.82,0.26,16.77,-10.16,424573323,-34969002,11509310,0,470282408,-19878174
(주)코리아써키트,007810,2019/12,11950,19.64,6.53,0.98,0.33,7.53,2.5,0.73,0.24,8.44,5.13,419683120,17214315,12029113,0,464928460,11640986
(주)코리아써키트,007810,2020/12,14900,146.06,40.18,1.45,0.4,9.45,2.6,0.89,0.24,7.76,0.99,469970202,3419848,12650247,0,562976672,33849666
(주)코아스,071950,2015/12,2960,0,0,3.99,1.62,10.67,4.35,1.24,0.51,0,-29.92,88639409,-10683827,30991354,1315669,95420564,-7646845
(주)코아스,071950,2016/12,1625,0,0,3.74,1.74,0,0,0.94,0.44,0,-27.38,77108379,-7600174,34372851,1579697,95622309,-3454321
(주)코아스,071950,2017/12,1110,0,0,2.65,1.43,0,0,0.53,0.29,19.95,-3.86,78598722,-929174,35651507,1403862,111953910,278525
(주)코아스,071950,2018/12,1350,0,0,4.4,1.49,33.29,11.26,0.92,0.31,16.16,-1.33,77054399,-309134,27203800,1609979,105463463,884737
(주)코아스,071950,2019/12,1290,30.19,15.16,2.76,1.39,15.75,7.91,0.59,0.3,8.79,9.17,76111816,2191124,28200522,1336182,111573398,3060398
(주)코아스,071950,2020/12,1095,0,0,2.01,0.96,17.4,8.29,0.47,0.22,34.79,-5.68,72396767,-1381739,27183427,1329402,97586708,-1864224
(주)코오롱,002020,2015/12,77000,451.82,101.54,2.5,0.56,148.03,33.27,22.24,5,53.18,0.53,1085223517,2704168,25568408,0,54932379,24423643
(주)코오롱,002020,2016/12,58600,111.89,67.85,2.16,1.31,0,0,20.29,12.3,59.19,1.86,1120301952,9545633,29294024,0,52652827,18379201
(주)코오롱,002020,2017/12,61400,331.9,208.34,2.21,1.39,0,0,18.06,11.34,44.42,0.64,1247050373,3285399,30818308,0,60369419,29551111
(주)코오롱,002020,2018/12,30900,0,0,1.77,0.78,0,0,14.63,6.45,36.59,-5.14,1277774548,-25991176,30092020,0,58173002,28080982
(주)코오롱,002020,2019/12,17550,53.78,20.52,1.02,0.39,226.44,86.41,8.14,3.1,28.04,1.83,1272530112,9146519,29104639,0,60462265,31357626
(주)코오롱,002020,2020/12,21800,14.94,4.48,0.79,0.24,49.14,14.73,7.35,2.2,27.57,5.21,1166147749,26552947,24861881,0,54000329,29138448
(주)콘텐트리중앙,036420,2015/12,,0,0,0,0,0,0,0,0,0,0.5,332858893,750199,24627166,448593,45128205,-1893531
(주)콘텐트리중앙,036420,2016/12,,0,0,0,0,0,0,0,0,0,2.95,339020286,6991169,2665157,26131,1332142,-1408389
(주)콘텐트리중앙,036420,2017/12,,0,0,0,0,0,0,0,0,89.74,0.99,377322282,2407402,2478807,47210,34806606,1814388
(주)콘텐트리중앙,036420,2018/12,,0,0,0,0,0,0,0,0,22.56,0.72,479646071,2318615,3189832,39622,69870676,5019788
(주)콘텐트리중앙,036420,2019/12,38550,6287.9,5077.8,14.95,12.07,0,0,80.6,65.09,29.12,0.23,453070601,940542,3930741,63722,73377032,-13956095
(주)콘텐트리중앙,036420,2020/12,37950,0,0,1.57,0.72,28.64,13.07,24.71,11.28,59.05,-8.21,621795897,-35140996,4404201,37588,28670268,1551136
(주)콤텍시스템,031820,2015/12,2385,42.14,12.03,2.33,0.66,0,0,0.72,0.21,23.36,5.48,100684705,2482834,13769354,3662793,145313732,739013
(주)콤텍시스템,031820,2016/12,1460,41.35,15.6,2.25,0.85,9.23,3.48,0.63,0.24,5.65,5.29,121692895,2542244,16134261,2877923,165814378,1625192
(주)콤텍시스템,031820,2017/12,1205,65.74,37.59,1.34,0.77,21.35,12.21,0.45,0.26,4.22,1.98,97952410,978657,12831658,2741820,142500270,2176568
(주)콤텍시스템,031820,2018/12,1445,12.75,6.81,1.12,0.6,20.58,11,0.67,0.36,6.51,10.32,113538546,6553668,14896897,2597095,125165448,3160832
(주)콤텍시스템,031820,2019/12,1505,112.69,55.43,1.3,0.64,0,0,0.49,0.24,17.51,1.22,161498210,1048802,26992226,4452851,238820532,3046974
(주)콤텍시스템,031820,2020/12,1540,131.47,48.64,1.44,0.53,4.78,1.77,0.7,0.26,21.21,1.08,156303141,1032195,25326803,4718841,193097625,2192190
(주)큐로,015590,2015/12,1270,0,0,1.77,0.98,0,0,0.51,0.28,0,-21.97,276443469,-15082515,22077777,0,223716709,-12343696
(주)큐로,015590,2016/12,1070,0,0,1.91,1.04,3.74,2.03,0.56,0.31,0,-31.93,235945208,-19305575,16746721,0,191355119,-11504645
(주)큐로,015590,2017/12,622,0,0,1.28,0.58,0,0,0.62,0.28,13,-10.65,204688025,-7056506,7101182,0,156189124,6738189
(주)큐로,015590,2018/12,513,0,0,2.58,0.78,57.12,17.33,1.99,0.6,0,-22.37,197265760,-16268118,8951424,0,90218430,-15447301
(주)큐로,015590,2019/12,1085,50.88,20.07,1.73,0.68,14.85,5.86,1.1,0.43,8.45,3.9,208547614,3181372,8612854,0,147117472,19782502
(주)큐로,015590,2020/12,645,171.54,61.66,2.15,0.77,12.75,4.58,1.84,0.66,14.56,1.34,197708845,1340474,9054703,0,124944880,9583311
(주)크라운제과,264900,2017/12,14050,,,,,,,,,,,328674242,13667269,119566944,191634,344292781,21136111
(주)크라운제과,264900,2018/12,9300,15.94,8.46,1.76,0.93,8.4,4.46,0.56,0.3,7.05,10.67,332756097,13681175,121797034,257456,388532243,20255857
(주)크라운제과,264900,2019/12,8690,8,5.69,1.1,0.78,4.39,3.13,0.39,0.28,5.14,14.02,332902890,18937764,113575709,364029,386613876,26519837
(주)크라운제과,264900,2020/12,8880,8.41,4.03,0.92,0.44,3.95,1.89,0.36,0.17,5.09,11,327040458,16206197,109342265,358109,381538640,23452546
