,날짜,종목,종목코드,종가,수익률
375,2017-04-03,카카오,035720,17462.0,-1.4536021926389975
376,2018-04-02,카카오,035720,25892.0,4.827625701523308
377,2019-04-01,카카오,035720,20673.0,-2.0156805190792526
378,2020-04-01,카카오,035720,30207.0,4.611812509069802
379,2021-04-01,카카오,035720,100157.0,23.156884165921806
380,2022-04-01,카카오,035720,106000.0,0.5833840869834361
381,2022-04-01,카카오페이,377300,143500.0,
382,2013-04-01,케이씨씨,002380,263822.0,
383,2014-04-01,케이씨씨,002380,500428.0,8.968395357475874
384,2015-04-01,케이씨씨,002380,478480.0,-0.43858457160670494
385,2016-04-01,케이씨씨,002380,356006.0,-2.559647216184584
386,2017-04-03,케이씨씨,002380,309036.0,-1.3193597860710216
387,2018-04-02,케이씨씨,002380,302891.0,-0.19884414760739877
388,2019-04-01,케이씨씨,002380,274358.0,-0.9420220475352514
389,2020-04-01,케이씨씨,002380,128000.0,-5.334562870410194
390,2021-04-01,케이씨씨,002380,235000.0,8.359375
391,2022-04-01,케이씨씨,002380,337500.0,4.361702127659575
392,2013-04-01,케이티,030200,35150.0,
393,2014-04-01,케이티,030200,29450.0,-1.6216216216216217
394,2015-04-01,케이티,030200,29000.0,-0.15280135823429575
395,2016-04-01,케이티,030200,29650.0,0.22413793103448265
396,2017-04-03,케이티,030200,32700.0,1.0286677908937603
397,2018-04-02,케이티,030200,27400.0,-1.620795107033639
398,2019-04-01,케이티,030200,27250.0,-0.054744525547445466
399,2020-04-01,케이티,030200,19350.0,-2.89908256880734
400,2021-04-01,케이티,030200,28200.0,4.573643410852712
401,2022-04-01,케이티,030200,36500.0,2.943262411347518
402,2013-04-01,케이티앤지,033780,76200.0,
403,2014-04-01,케이티앤지,033780,79200.0,0.3937007874015741
404,2015-04-01,케이티앤지,033780,89900.0,1.3510101010101017
405,2016-04-01,케이티앤지,033780,111500.0,2.4026696329254738
406,2017-04-03,케이티앤지,033780,98600.0,-1.1569506726457401
407,2018-04-02,케이티앤지,033780,100500.0,0.1926977687626774
408,2019-04-01,케이티앤지,033780,105000.0,0.4477611940298498
409,2020-04-01,케이티앤지,033780,71000.0,-3.2380952380952377
410,2021-04-01,케이티앤지,033780,81400.0,1.4647887323943665
411,2022-04-01,케이티앤지,033780,81000.0,-0.049140049140049546
412,2022-04-01,크래프톤,259960,278000.0,
413,2013-04-01,포스코인터내셔널,047050,39400.0,
414,2014-04-01,포스코인터내셔널,047050,38950.0,-0.11421319796954266
415,2015-04-01,포스코인터내셔널,047050,26050.0,-3.3119383825417206
416,2016-04-01,포스코인터내셔널,047050,21450.0,-1.7658349328214973
417,2017-04-03,포스코인터내셔널,047050,23200.0,0.815850815850816
418,2018-04-02,포스코인터내셔널,047050,22900.0,-0.12931034482758674
419,2019-04-01,포스코인터내셔널,047050,18250.0,-2.0305676855895194
420,2020-04-01,포스코인터내셔널,047050,10700.0,-4.136986301369863
421,2021-04-01,포스코인터내셔널,047050,20350.0,9.018691588785046
422,2022-04-01,포스코인터내셔널,047050,21550.0,0.5896805896805901
423,2013-04-01,포스코퓨처엠,003670,11806.0,
424,2014-04-01,포스코퓨처엠,003670,11985.0,0.1516178214467212
425,2015-04-01,포스코퓨처엠,003670,13018.0,0.8619107217355038
426,2016-04-01,포스코퓨처엠,003670,10559.0,-1.8889230296512516
427,2017-04-03,포스코퓨처엠,003670,14595.0,3.822331660195095
428,2018-04-02,포스코퓨처엠,003670,44584.0,20.54744775608085
429,2019-04-01,포스코퓨처엠,003670,56316.0,2.631437286919074
430,2020-04-01,포스코퓨처엠,003670,40172.0,-2.866680872221038
431,2021-04-01,포스코퓨처엠,003670,155500.0,28.70855322114906
432,2022-04-01,포스코퓨처엠,003670,119500.0,-2.315112540192926
433,2013-04-01,풍산,103140,27200.0,
434,2014-04-01,풍산,103140,25950.0,-0.45955882352941124
435,2015-04-01,풍산,103140,25300.0,-0.25048169556840083
436,2016-04-01,풍산,103140,28750.0,1.3636363636363646
437,2017-04-03,풍산,103140,38550.0,3.408695652173912
438,2018-04-02,풍산,103140,39650.0,0.2853437094682221
439,2019-04-01,풍산,103140,30650.0,-2.2698612862547285
440,2020-04-01,풍산,103140,17650.0,-4.241435562805873
441,2021-04-01,풍산,103140,33200.0,8.810198300283286
442,2022-04-01,풍산,103140,33100.0,-0.030120481927711218
