회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
(주)경동나비엔,009450,2021/12,26.28,27.11,29.37,93.71,19.47,22.45,31.95,47.35,109.4,49.07,10.21,4.37,107.34,3091.69,101.75,50.93,48.23,38,7.31,7.84,9.67,20.2,5898,81070.85,1.32,2.76,2.65,5.01,10.19,8.39,43.52,72.85,35.82,0.02,0.15,1.37,3.31,2.64,5.57,312951.57,33.51,94.27,461.57,28.37,54.37,45.63,25.77,,1,1993/08/31
(주)경동나비엔,009450,2022/12,5.25,9.01,14.94,-33.57,4.32,8,9.98,18.94,123.48,49.84,18.34,9.77,96.64,3553.57,95.61,51.38,50.85,40.31,4.62,6.32,5.49,11.07,3707,79682.43,1.19,2.4,2.44,4.04,10.04,8.18,44.6,90.27,36.36,0.01,0.17,1.25,3.13,2.32,5.47,305565.94,30.02,85.63,450.59,26.32,59.72,40.28,17.54,,1,1993/08/31
(주)경동도시가스,267290,2018/12,84.33,9.57,8.92,91.84,1.23,0.18,17.88,16.96,118.17,117.83,31.25,8.78,142.84,2714.14,104.23,57.08,41.18,7.84,2.13,6.1,4.59,11.11,7235,340578.84,2.16,5.23,4.81,1332.77,6.27,5.15,70.85,0.27,58.21,0,0,2.1,5.04,3.91,3.92,105468.98,13.55,33.24,35.84,6.57,37.79,62.21,32.39,,1,2017/05/12
(주)경동도시가스,267290,2019/12,-11.44,-3.63,5.98,-28.03,1.64,6.23,-11.05,2.6,123.03,122.62,30.73,9.86,120.84,2301.5,104.49,52.69,45.28,7.91,1.73,4.12,3.22,7.45,4167,241325.67,1.86,4.31,4.13,1080.65,6.32,4.72,77.26,0.34,57.76,0,0,1.85,4.4,3.39,3.4,95819.67,12.78,30.15,32.48,6.74,42.54,57.46,25.71,,1,2017/05/12
(주)경동도시가스,267290,2020/12,-23.61,-6.71,5.08,-22.62,-1.18,4.6,-16.87,-6.8,126.07,125.6,24.61,9.71,96.16,2418.37,104.06,46.95,50.98,9.51,1.75,2.81,2.62,5.46,3224,184352.13,1.5,3.12,2.99,843.75,5.76,4.48,81.5,0.43,63.33,0,0,1.67,3.35,3,3.01,89689.03,12.82,28.16,30.29,8.25,45.25,54.75,21.2,,1,2017/05/12
(주)경동도시가스,267290,2021/12,0,0,0,0,0,0,0,0,117.42,117.11,35.29,8.7,140.93,2545.34,99.63,58.65,41.51,7.82,1.52,3.26,2.45,5.9,3756,247167.77,1.61,3.88,3.9,1033.73,5.35,3.62,100.82,0.35,68.18,0,0,1.48,4.5,2.75,2.75,96625.6,10.68,30.06,32.27,6.63,43.9,56.1,22.92,,1,2017/05/12
(주)경동도시가스,267290,2022/12,58.18,18.03,5.21,9.31,0.33,0.95,30.08,21.75,115.35,115.06,15.14,8.6,170.29,2678.02,95.6,64.63,37,5.02,1.05,2.91,2.45,6.28,4105,390973.07,2.34,5.98,6.13,1474.81,6.78,4.84,75.43,0.25,53.83,0,0,2.03,7.11,3.78,3.79,96140.23,9.01,29.68,31.79,4.17,42.77,57.23,25.17,,1,2017/05/12
(주)경동인베스트,012320,2018/12,17.21,-1.21,10.37,-44.62,-0.49,11.8,-20.93,115.72,240.34,201.18,27.97,18.59,48.79,3293.73,101.43,31.83,67.21,25.15,13.05,6.95,5.01,7.35,11998,96677.29,0.38,0.57,0.6,10.18,4.07,49.26,7.41,35.87,89.72,0.01,0,0.78,1.29,1.07,1.2,128174.79,21.65,72.66,0,56.06,65.49,34.51,23.27,,1,1997/03/07
(주)경동인베스트,012320,2019/12,18.86,2.27,4.42,-66.62,-3.35,-8.56,25.48,0.36,279.32,242.92,28.5,25.07,46.06,3439.24,89.01,39.06,68.47,17.82,3.26,4.09,1.48,2.29,4007,114910.1,0.45,0.67,0.7,8.84,4.98,40.56,9,41.31,73.32,0.01,0,0.92,1.57,1.28,1.5,129681.42,21.42,76.06,0,47.72,78.04,21.96,6.83,,1,1997/03/07
(주)경동인베스트,012320,2020/12,14.27,-2.67,3.73,67.44,-15.34,-4.55,0.26,3.93,318.21,275.22,28.01,27.59,36.8,3567.46,81.76,40.23,73.1,13.79,5.31,3.64,2.76,3.68,6956,131302.31,0.52,0.73,0.86,9.88,5.69,48.71,7.49,36.93,64.15,0.01,0,0.98,1.97,1.31,1.51,143656.56,24.38,99.53,0,46.26,80.63,19.37,11.47,,1,1997/03/07
(주)경동인베스트,012320,2021/12,-3.89,-1.97,2.32,-3.99,-6.62,-1.93,-2.02,4.6,379.91,325.12,28.9,29.63,31.37,3650.4,78.54,40.21,76.12,12.88,4.65,2.65,2.38,3.43,6714,126197.97,0.51,0.69,0.86,9.11,7.29,51.02,7.15,40.07,50.1,0.01,0,0.99,2.14,1.27,1.48,148211.39,25.66,109.96,0,49.66,81.28,18.72,9.37,,1,1997/03/07
(주)경동인베스트,012320,2022/12,-7.68,1.58,3.75,-2.91,-1.03,0.89,2.61,6.5,363.65,309.22,19.61,29.45,30.2,3787.31,77.31,40.62,76.81,13.85,3.4,3.05,1.61,3.23,6519,116506.08,0.47,0.62,0.79,7.97,8.92,52.73,6.92,45.82,40.92,0.01,0,0.92,2.05,1.17,1.37,144226.24,24.58,108.12,0,52.34,81.02,18.98,6.49,,1,1997/03/07
(주)경방,000050,2018/12,-2.59,2.18,1.38,-20.23,-7.98,-0.23,33.75,87.31,73.99,37.34,3.81,-3.26,83.67,5170.79,166.64,9.27,54.45,30.56,5.74,3.19,1.57,2.87,740,12819.09,0.27,0.5,0.3,7.66,9.35,18.64,19.58,47.63,39.04,0.01,0,1.01,1.18,3.33,5.89,98012.24,7.53,35.35,234.72,27.89,23.12,76.88,20.6,,1,1956/03/03
(주)경방,000050,2019/12,-2.15,5.3,4.62,115.99,-49.03,-6.37,119.42,-47.64,137.68,121.4,6.76,5.29,84.85,5409.93,149.13,19.32,54.1,28.93,12.68,2.42,3.26,6.01,1630,12543.82,0.26,0.47,0.3,7.55,8.79,18.13,20.14,48.35,41.51,0.01,0,0.93,1.59,1.78,2.34,127253.44,9.28,94.48,308.43,37,15.31,84.69,34.28,,1,1956/03/03
(주)경방,000050,2020/12,-4.27,-7.72,0.05,-70.13,-8.34,3.77,-55.7,-15.11,41.08,31.77,13.84,-13.31,70.49,5412.7,154.67,9.28,58.66,29.41,3.96,1.73,0.99,1.76,499,12008.81,0.25,0.44,0.29,11.37,9.17,18.02,20.25,32.09,39.8,0.02,0.4,0.77,2.36,1.72,2.03,95580.9,7.56,71.61,250.55,29.03,17.48,82.52,13.63,,1,1956/03/03
(주)경방,000050,2021/12,0,0,0,0,0,0,0,0,54.4,35.92,5.55,-8.28,68.96,5487.22,152.27,9.88,59.19,35.63,5.81,4.66,1.75,2.96,872,13983.34,0.3,0.51,0.33,8.99,7.08,15.24,23.95,40.6,51.54,0.01,1.2,1.08,3.16,3.05,4.63,101017.54,7.95,83.4,301.16,26.35,18.93,81.07,22.06,,1,1956/03/03
(주)경방,000050,2022/12,1.53,-1.77,0.38,-80.19,-9.78,-4.09,19.43,89.08,75.11,34.71,10.34,-3.98,65.34,5508.09,145.49,12.01,60.48,32.42,1.13,2.6,0.35,0.59,177,14197.47,0.31,0.52,0.35,6.32,8.59,16.19,22.55,57.79,42.49,0.01,0,1.1,3.37,2.83,5.12,81336.75,6.52,74.32,289.67,20.9,24.84,75.16,5.43,,1,1956/03/03
(주)경보제약,214390,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015/06/29
(주)경보제약,214390,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015/06/29
(주)경보제약,214390,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015/06/29
(주)경보제약,214390,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015/06/29
(주)경보제약,214390,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015/06/29
(주)경인양행,012610,2018/12,10.37,15.38,6.41,269.59,3.8,8.14,21.55,27.55,149.64,70.7,14.14,18.86,84.57,1024.06,79.63,56.86,54.18,22.87,4.17,5.18,3.58,6.59,331,8196.33,0.86,1.52,1.93,3,4.73,18.48,19.75,121.81,77.23,0.01,0,0.93,2.17,1.55,3.2,98776.24,23.92,65.87,246.56,29.83,63.81,36.19,13.97,,1,1995/10/05
(주)경인양행,012610,2019/12,8.37,14.31,5.63,5.71,24.93,23.58,7.27,14.03,130.79,57.44,13.08,12.56,98.83,1071.37,92.74,53.36,50.3,23.62,4.56,5.36,3.7,6.57,344,8882.05,0.81,1.56,1.8,2.71,4.97,19.69,18.54,134.85,73.42,0.01,0,0.86,2.05,1.47,3.24,111001.57,23.51,67.05,225.4,30.94,63.65,36.35,14.75,,1,1995/10/05
(주)경인양행,012610,2020/12,-8.22,6.99,-4.42,0,11.44,9.87,4.48,-22.54,121.69,71.09,36.2,9.29,121.17,1011.83,105.93,52.1,45.21,20.82,-2.3,0.74,-1.55,-4.18,-218,8057.8,0.67,1.41,1.43,2.63,4.65,20.16,18.1,138.92,78.49,0.01,0,0.71,1.6,1.28,2.49,86741.66,17.17,42.07,150.64,26.34,77.56,22.44,-8.74,,1,1995/10/05
(주)경인양행,012610,2021/12,22.48,14.73,10.3,0,5.75,4.95,23.71,24.78,120.94,70.22,30.81,9.73,130.08,1107.97,100.81,56.18,43.46,25.27,6.75,5.28,5.02,11.1,589,9725.01,0.74,1.68,1.63,3.28,5.18,20.55,17.77,111.29,70.43,0.01,0,0.75,1.81,1.37,2.35,131600.91,22.71,62.86,226.23,32.63,55.7,44.3,20.68,,1,1995/10/05
(주)경인양행,012610,2022/12,-0.17,-5.39,5.1,-41.19,13,12.1,-19.04,20.49,123.16,46.3,10.78,9.04,105.99,1163.4,106.95,48.08,48.55,25.79,4.28,5.05,3.06,6.07,345,9677.58,0.71,1.55,1.5,2.67,5.22,23.51,15.52,136.45,69.87,0.01,0,0.75,1.65,1.37,2.79,133269.16,24.31,56.69,177.65,33.1,58.54,41.46,12.94,,1,1995/10/05
(주)광명전기,017040,2018/12,12.36,-0.59,2.26,0,13.84,2.44,-3.91,12.82,193.02,161.92,98.77,22.21,53.75,415.65,82.88,46.09,65.04,9.47,2.38,2.25,1.79,2.93,60,2633.06,0.75,1.17,1.41,10.73,7.36,9.3,39.25,34.01,49.57,0.02,0.11,1.04,3.09,1.6,1.88,17755.15,11.69,45.58,121.34,15.56,59.28,40.72,15.31,,1,1990/09/14
(주)광명전기,017040,2019/12,15.56,3.22,8.49,207.09,-33.3,-14.98,24.5,-29.79,193.04,175.5,75.96,26.8,48.69,450.94,66.02,55.6,67.26,11.24,5.4,5.46,4.61,8.53,185,3042.72,0.85,1.29,1.74,13.74,7.98,11.64,31.36,26.56,45.72,0.02,0.1,1.11,4.03,1.68,1.91,20753.67,13.24,80.41,1153.26,15.74,58.43,41.57,34.3,,1,1990/09/14
(주)광명전기,017040,2020/12,-6.31,5.85,4.74,-41.67,12.04,-9.69,18.27,61.4,206.7,181.07,74.3,32.07,51.1,472.32,57.24,62.12,66.18,9.11,3.67,2.86,2.81,4.67,108,2850.83,0.77,1.15,1.87,11.94,7.7,11.98,30.46,30.57,47.41,0.02,0.13,0.87,4.45,1.3,1.46,20135.46,12.14,77.64,824.83,16.3,63.45,36.55,22.5,,1,1990/09/14
(주)광명전기,017040,2021/12,10.96,2.44,5.27,24.5,-1.34,-8.76,9.27,37.38,229.19,193.46,76.12,37.35,47.59,497.2,49.8,66.26,67.76,6.92,4.27,1.94,3.49,5.54,134,3163.37,0.82,1.22,2.28,9.04,7.22,10.22,35.71,40.37,50.53,0.02,0.17,0.87,4.7,1.27,1.48,21986.6,12.94,77.22,1055.99,16.04,63.15,36.85,26.65,,1,1990/09/14
(주)광명전기,017040,2022/12,0.84,1.33,3.34,-7.54,16.61,12.42,-4.32,-6.5,216.91,183.87,39.88,33.72,44.85,513.79,54.22,62.56,69.04,8.29,4.08,3.32,3.29,4.91,124,3189.82,0.81,1.18,2.27,8.14,5.23,7.79,46.88,44.83,69.78,0.01,0.18,0.87,4.41,1.25,1.48,22131.31,12.85,76.03,1188.4,16.01,68.55,31.45,25.46,,1,1990/09/14
(주)광주신세계,037710,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2002/02/07
(주)광주신세계,037710,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2002/02/07
(주)광주신세계,037710,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2002/02/07
(주)광주신세계,037710,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2002/02/07
(주)광주신세계,037710,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2002/02/07
(주)국동,005320,2018/12,14.59,15.83,13.71,0,1.02,-1.49,26.26,3.9,132.6,80.84,3.43,16.73,154.02,705.58,81.21,68.03,39.37,16.63,0.96,5.07,1.84,4.64,158,15978.34,1.91,4.82,5.54,6.84,6.91,0,0,53.34,52.83,0.01,0.07,1.68,6.35,2.93,5.11,47246.08,38.37,145.32,503.16,21.52,85.9,14.1,4.47,,1,1996/12/24
(주)국동,005320,2019/12,1.61,8.6,35.08,0,-4.77,12.23,6.9,-1.03,208.91,133.41,14.66,34.91,104.22,474.57,67.47,66.96,48.97,15.32,-2.03,-3.2,-3.52,-7.94,-210,10579.17,1.74,3.92,5.34,6.86,7.11,0,0,53.23,51.37,0.01,0.07,1.6,6.58,2.57,4.12,53909.77,40.31,177.96,537.09,24.17,99.98,0.02,-8.39,,1,1996/12/24
(주)국동,005320,2020/12,13.6,35.13,27.97,0,11.86,7.86,48.59,-7.28,157.79,122.2,81.43,26.97,115.54,431.45,56.84,73.63,46.39,26.37,4.21,17.03,6.79,14.3,308,6523.76,1.61,3.39,5.52,8.13,12.39,0,0,44.91,29.45,0.01,0.05,1.45,7.23,2.28,3.16,53585.01,29.65,205.07,734.89,21.14,47.4,52.6,19.92,,1,1996/12/24
(주)국동,005320,2021/12,-10.44,-6.77,22.15,0,33.35,37.18,-22.51,98.79,196.05,82.63,21,29.98,64.58,372.49,63.86,61.2,60.76,10.8,-3.5,-1.98,-4.55,-8.54,-161,4207.18,1.3,2.44,4.02,5.06,11.1,0,0,72.09,32.89,0.01,0.06,1.22,5.26,1.92,3.1,58202.49,34.55,123.92,469.02,25.64,99.28,0.72,-13.66,,1,1996/12/24
(주)국동,005320,2022/12,45.34,3.88,6.54,0,-4.1,0.08,6.29,-2.52,205.49,96.46,41.41,32.15,60.48,391.46,59.99,62.62,62.31,13.99,0.42,9.93,0.81,1.32,25,5953.44,1.92,3.12,5.04,5.6,18.36,0,0,65.17,19.88,0.01,0.04,2.07,6.82,3.1,6.95,70925.75,40.53,151.69,544.38,21.5,78.15,21.85,1.96,,1,1996/12/24
(주)국보,001140,2018/12,-8.57,-34.23,-23.97,0,-58.01,-33.45,-36.54,-12.53,41.81,40.55,1.33,-33.97,259.29,161.13,271.61,24.4,27.83,5.05,-5.59,-7.94,-6.59,-24.45,-2399,42530.86,1.18,4.58,1.57,188.27,6.01,5.75,63.51,1.94,60.72,0,0.01,1.37,2.56,4.72,4.85,9202.65,19.1,55.68,102251630.33,12.86,89.86,10.14,-43.46,,1,1989/12/02
(주)국보,001140,2019/12,24.51,139.39,23.7,0,-30.63,23.25,499.18,12147.46,93.59,35.9,7.4,-4.18,303.29,139.91,156.97,61.08,24.8,19.91,-7.49,-0.31,-8.16,-47.63,-370,20397.18,1.09,4.24,2.19,4.07,7.96,8.31,43.93,89.71,45.85,0.01,0.27,0.96,6.36,2.17,4.64,8104.48,7.03,70.68,90049744.33,9.1,131.56,-31.56,-82.38,,1,1989/12/02
(주)국보,001140,2020/12,23.39,-21.27,79.26,0,46.07,-10.37,-28.21,-40.87,94.68,46.6,1.52,-3.13,194.62,121.74,130.55,55.69,33.94,28.65,-18.67,-9.64,-19.91,-67.86,-415,2673.64,1.07,3.7,2.58,3.18,9.63,9.24,39.5,114.75,37.92,0.01,0.28,0.88,7.79,1.82,4.23,-2709.96,-2.98,-17.01,-33.62,-2.47,0,0,0,,1,1989/12/02
(주)국보,001140,2021/12,-11.9,12.65,3.92,0,-11.64,6.38,17.64,7.9,97.28,51.97,10.49,-1.63,221.31,95.5,134.45,58.15,31.12,28.65,-18.24,-7.43,-18.3,-57.13,-305,1588.36,1,3.09,2.33,3.63,8.24,9.5,38.41,100.63,44.3,0.01,0.42,0.86,6.14,1.76,3.42,1972.23,1.93,13.58,28.06,2.04,514.33,-414.33,-895.89,,1,1989/12/02
(주)국보,001140,2022/12,5.58,7.47,37.28,0,-51.92,15.49,1.7,-0.81,110.7,60.41,15.66,5.32,155.2,82,114.76,55.03,39.19,28.26,-23.89,-11.97,-23.02,-64.68,-314,1293.99,0.96,2.73,2.22,3.7,9.54,10.42,35.04,98.53,38.27,0.01,0.35,0.87,9.33,1.7,3.16,-2925.88,-2.66,-41.12,-1499.72,-2.86,0,0,0,,1,1989/12/02
(주)금양,001570,2018/12,13.9,4.43,38.4,8.43,-1.76,14.86,-0.81,7.99,112.96,91.66,19.65,7.25,157.72,364.49,94.84,63.2,38.8,19.68,9.86,7.07,10.1,29.84,533,4757.84,1.03,3,2.91,8.74,4.61,18.66,19.56,41.76,79.21,0.01,0,0.82,4.19,1.58,1.93,45103.46,22.03,97.83,521.31,21.95,23.78,76.22,44.9,,1,1976/12/27
(주)금양,001570,2019/12,-15.93,9.5,-14.15,-153.69,15.71,24.66,0.67,10.71,92.93,73.66,20.92,-4.42,228.35,307.08,137.56,58.11,30.46,20.74,-6.31,4.87,-5.08,-14.85,-279,3921.25,0.81,2.34,2.04,6.72,3.99,18.4,19.84,54.34,91.54,0.01,0,0.67,3.3,1.33,1.66,5126.82,2.29,10.87,55.63,2.97,246.14,-146.14,-212.69,,1,1976/12/27
(주)금양,001570,2020/12,2,-1.95,17.05,0,-2.14,-0.51,-2.98,10.23,157.12,120.09,29.23,20.9,175.52,359.42,117.12,57.49,36.29,17.75,-2.25,2.72,-1.78,-5.36,-95,3999.48,0.79,2.38,1.88,6.2,4.14,26.62,13.71,58.85,88.08,0.01,0,0.74,3.17,1.37,1.76,19642.78,8.93,40.86,170.82,11.15,71.21,28.79,-20.17,,1,1976/12/27
(주)금양,001570,2021/12,23.58,43.2,48.32,0,40.75,28.11,54.36,101.52,152.73,105.74,28.26,21.4,168.15,481.12,101.97,61.97,37.29,19.46,6.12,4.68,4.99,13.57,295,4460.91,0.81,2.21,2.04,4.85,4.38,14.57,25.05,75.29,83.35,0.01,0,0.82,3.29,1.35,1.88,28974.58,9.2,43.38,185.97,13.31,50.76,49.24,46.01,,1,1976/12/27
(주)금양,001570,2022/12,-2.11,-10.18,3.86,0,60.1,13.51,-24.72,-21.69,141.32,96.09,18.67,15.19,131.91,420.11,111.45,51.94,43.12,25.51,-13.67,4.51,-9.75,-24.34,-575,3671.59,0.71,1.78,1.67,3.98,3.99,9.52,38.33,91.66,91.5,0.01,0,0.74,2.12,1.25,1.81,43471.64,15.37,53.97,213.15,20.4,67.07,32.93,-67.01,,1,1976/12/27
(주)금호에이치티,214330,2018/12,16.44,58.75,37.57,57.96,-5.17,33.93,76.12,57,179.32,122.32,50.23,28.86,90.93,1577.31,66.34,65.25,52.38,10.12,3.72,5.54,4.01,7.23,632,19148.96,1.08,1.94,2.89,5.17,7.95,9.81,37.19,70.58,45.91,0.01,0.3,1.11,3.85,1.72,2.57,46654.92,19.57,89.83,349.22,22.3,61,39,16.7,,1,2015/11/11
(주)금호에이치티,214330,2019/12,19.99,35.11,38.27,-100.97,5.47,41.43,31.75,-1.39,154.66,117.86,48.55,22.49,86.57,1462.44,67.86,63.63,53.6,5.8,-0.03,1.76,-0.03,-0.05,-3,11296.67,0.9,1.69,2.51,5.11,4.55,8.84,41.29,71.37,80.24,0.01,1.21,0.87,4.62,1.39,1.91,52694.04,16.36,94.68,360.29,20.99,62.82,37.18,-0.14,,1,2015/11/11
(주)금호에이치티,214330,2020/12,-12.53,6.9,28.15,0,2.69,19.03,-0.04,-24.24,170.63,139.87,52.53,24.63,54.3,375.27,62.49,59.5,64.81,3.1,-4.47,-0.96,-2.95,-4.85,-105,8525.04,0.66,1.11,1.71,5.13,4.02,7.96,45.84,71.21,90.7,0.01,0.84,0.66,3.89,1.07,1.36,41158.34,11.95,72.22,272.54,18.74,79.16,20.84,-23.84,,1,2015/11/11
(주)금호에이치티,214330,2021/12,6.54,33.26,55.14,0,28.73,91.49,-6.39,42.77,183.09,132.74,78.41,18.97,30.78,348.8,76.12,41.8,76.46,9.08,-7.61,1.69,-4.43,-6.25,-130,1700.35,0.58,0.82,1.15,5.22,4.7,8.77,41.6,69.95,77.65,0.01,0.87,0.75,3.57,1.18,1.52,28244.77,6.16,38.55,153.91,12.07,120.14,-20.14,-63.05,,1,2015/11/11
(주)금호에이치티,214330,2022/12,18.71,-7.01,-5.23,0,-4.42,-20.41,11.65,8.8,233.38,170.84,74.33,28.68,30.95,323.39,65.23,50.19,76.37,10.4,-8.15,2.27,-5.11,-6.78,-121,1400.05,0.63,0.82,1.16,5.04,4.74,8.57,42.6,72.35,77.06,0.01,0.82,0.92,3.85,1.37,1.88,30637.57,7.18,43.74,177.25,11.03,118.14,-18.14,-73.88,,1,2015/11/11
(주)까뮤이앤씨,013700,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1989/11/30
(주)까뮤이앤씨,013700,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1989/11/30
(주)까뮤이앤씨,013700,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1989/11/30
(주)까뮤이앤씨,013700,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1989/11/30
(주)까뮤이앤씨,013700,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1989/11/30
(주)나이스홀딩스,034310,2018/12,11.16,24.71,15.49,22.17,63.3,45.64,11.88,50.82,131.68,120.89,51.78,13.38,108.94,3401.59,92.75,55.61,47.86,86.23,6.16,6.88,5.07,10.01,1604,42550.01,0.82,1.68,1.98,19.57,10.58,31.41,11.62,18.65,34.48,0.02,0,0.82,4.62,1.41,1.52,613122.87,28.22,154.04,350.16,38.04,55.15,44.85,16.2,,1,2004/02/04
(주)나이스홀딩스,034310,2019/12,16.49,18.03,6.42,-51.43,24.95,10.23,24.26,-17.35,132.68,125.45,47.31,14.42,109.61,3620.06,86.9,58.54,47.71,0,4.14,6.86,3.28,4.39,771,49567.84,0.79,1.66,1.85,20.76,9.92,29.99,12.17,17.58,36.78,0.02,1.45,0.79,3.85,1.39,1.48,671888,26.2,134.25,302,35.78,50.87,49.13,11.56,,1,2004/02/04
(주)나이스홀딩스,034310,2020/12,9.47,6.45,2.95,-42.11,14.71,11.45,2.91,7.88,125.34,118.18,54.75,11.44,118.5,3726.78,94.84,56.6,45.77,0,2.57,6.09,2,2.43,477,54260.54,0.78,1.66,1.83,24.16,9.39,27.3,13.37,15.11,38.89,0.02,0.16,0.76,3.54,1.35,1.43,627615.76,22.99,105.8,249.21,30.53,58.45,41.55,8.43,,1,2004/02/04
(주)나이스홀딩스,034310,2021/12,19.19,12.94,5.81,244,25.72,17.01,9.83,57.24,112.34,103.15,40.02,6.05,133.54,3943.31,105.01,55.03,42.82,0,4.12,5.19,3.48,8.01,1548,64670.48,0.84,1.91,1.91,21.57,8.97,23.02,15.86,16.92,40.68,0.02,0.13,0.82,3.5,1.51,1.62,767416.46,24.89,106.04,232.16,31.32,54.03,45.97,13.17,,1,2004/02/04
(주)나이스홀딩스,034310,2022/12,12.37,9.56,0.71,-36.86,11.01,10.52,8.77,40.42,100.94,90.28,29.02,0.51,155.9,3971.38,116.08,54.64,39.08,0,2.51,4.91,2.14,4.9,1012,72670.4,0.85,2.08,1.89,16.5,9.73,23.85,15.3,22.13,37.49,0.02,0.42,0.8,3.34,1.55,1.72,808953.29,23.94,97.18,193.45,29.39,56.23,43.77,8.53,,1,2004/02/04
(주)남선알미늄,008350,2018/12,0,0,0,0,0,0,0,0,141.88,123.31,14.89,12.56,79.6,305.41,103.16,42.56,55.68,10.03,7.25,3.33,8.32,14.95,228,3148.2,1.15,2.06,2,20.6,4.88,12.42,29.4,17.72,74.74,0.02,0.08,1.58,4.58,2.7,3.1,78595.8,25.94,103.42,624.53,22.6,51.3,48.7,32.09,,1,1978/05/22
(주)남선알미늄,008350,2019/12,-6.63,-2.47,6.15,-42.59,-3.2,0.69,-6.74,-0.87,164.72,141.79,37.84,15.99,65.01,324.2,97.85,40.7,60.6,10.74,4.46,4.12,4.84,8.33,131,2939.55,1.09,1.87,1.86,19.32,5.08,12.55,29.09,18.89,71.81,0.02,0.08,1.57,4.34,2.61,3.01,67563.47,22.86,91.96,605.15,20.8,63.19,36.81,21.43,,1,1978/05/22
(주)남선알미늄,008350,2020/12,-17.34,-0.13,5.83,-27.22,-10.24,4.27,-6.53,42.78,176.61,139.07,26.03,16.52,55.72,343.11,96.41,38.09,64.22,7.12,3.93,-0.29,3.57,5.72,95,2429.92,0.91,1.46,1.5,13.21,5.04,12.07,30.25,27.62,72.35,0.01,0.16,1.45,3.85,2.31,2.8,58348.15,19.77,89.02,770.21,21.73,67.67,32.33,18.06,,1,1978/05/22
(주)남선알미늄,008350,2021/12,-14.2,20.36,24.47,295.58,-7.93,30.63,3.65,52.98,168.06,115.33,36.69,13.28,50.57,427.07,101.18,32.8,66.41,6.24,18.1,-1.95,12.82,19.6,377,2084.8,0.71,1.08,1.09,7.62,5.23,11.07,32.97,47.9,69.73,0.01,0.56,1.27,3.63,2.01,2.73,94690.45,26.66,157.59,1731.85,41.11,41.14,58.86,44.03,,1,1978/05/22
