회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
(주)코퍼스코리아,322780,2021/12,56.37,115.9,28.04,281.58,194.33,134.59,100.29,8.13,101.76,100.38,49.4,0.87,122.59,1365.85,110.07,50.55,44.92,0,23.9,13.16,10.18,18.61,242,946.96,0.43,0.78,0.88,47.37,4.08,12.01,30.39,7.71,89.39,0.01,0.03,0.46,124.19,0.82,0.84,21813.92,20.07,5359.84,7281.23,64.43,14.89,85.11,37.1,,5,2019/05/31
(주)코퍼스코리아,322780,2022/12,-13.56,29.06,-2.52,0,-1.94,38.22,20.1,2455.71,73.23,52.17,22.13,-17.19,194.7,1313.92,156.07,47.04,33.93,54.06,-4.89,7.36,-1.15,-2.97,-42,818.58,0.24,0.61,0.46,2.97,3.13,10.06,36.29,122.99,116.64,0,0,0.22,72.62,0.48,0.58,14601.99,10.41,3658.87,5117.29,49.89,29.24,70.76,-9.81,,5,2019/05/31
(주)쿠첸,225650,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019/09/16,4,2015/09/04
(주)쿠콘,294570,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021/04/28
(주)쿠콘,294570,2019/12,0,0,0,0,0,0,0,0,131.7,131.7,74.85,17.1,163.67,1112.06,76.3,71.06,37.93,0,22.2,6.63,9.4,24.91,1407,6226.87,0.42,1.12,1.46,0,10.2,0,0,0,35.78,0.03,0.1,0.34,3.98,0.6,0.6,22160.77,22.74,213.85,4839.49,53.73,31.67,68.33,41.32,,5,2021/04/28
(주)쿠콘,294570,2020/12,24.56,45.71,80.04,105.12,10.57,156.64,0.53,0,107.51,107.51,87.39,3.42,113.51,2002.21,108.82,49.03,46.84,0,36.78,9.62,15.78,36.49,2849,7756.21,0.43,0.99,1.02,0,11.78,0,0,0,30.98,0.03,0.08,0.4,4.71,0.74,0.74,35982.97,25.34,314.03,12094.02,70.04,20.24,79.76,52.52,,5,2021/04/28
(주)쿠콘,294570,2021/12,19.6,42.23,95,-62.62,7.11,17.18,68.27,0,179.32,179.32,105.85,25.66,55.77,2562.61,65.41,58.01,64.2,0,11.65,9.99,4.16,7.19,741,9276.14,0.36,0.63,0.78,0,11.34,0,0,0,32.19,0.03,0.09,0.39,5.18,0.66,0.66,23225.85,11.5,189.23,13441.66,37.8,36.77,63.23,30.83,,5,2021/04/28
(주)쿠콘,294570,2022/12,5.01,-9.79,0.08,-48.06,1.62,12.6,-25.99,0,172.23,172.23,110.3,19.96,40.8,2523.86,73.79,47.59,71.02,0,5.87,10.73,1.97,2.82,361,6393.63,0.34,0.5,0.72,0,9.7,0,0,0,37.63,0.03,0.1,0.4,5.21,0.63,0.63,19828.59,10.88,158.97,17726.58,30.73,44.99,55.01,19.1,,5,2021/04/28
(주)퀀타매트릭스,317690,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2020/12/09
(주)퀀타매트릭스,317690,2019/12,855.21,4.59,0,0,5.09,63.38,-2.21,632.83,1479.11,1431.22,153.98,78.15,13.36,474.33,18.34,83.82,88.22,44.23,-7864.48,-43.55,-196.57,0,-10207,794.79,0.02,0,0.19,1.59,9.57,4.33,84.35,230.26,38.15,0.01,0.15,0.02,0.3,0.03,0.03,-54321.12,-163.67,-2184.69,-6286.04,-6694.87,0,0,0,,5,2020/12/09
(주)퀀타매트릭스,317690,2020/12,108.2,85.45,96.04,0,19.36,10.36,99.95,60.22,2617.85,2549.93,446.54,86.92,7.24,783.34,10.33,90.37,93.25,27.93,-867.72,-30.69,-30.94,-33.82,-1139,136.84,0.04,0.04,0.3,1.44,16.2,9.58,38.08,253.23,22.53,0,0.12,0.04,0.55,0.04,0.04,-3952.13,-6.42,-129.8,-584.95,-233.95,0,0,0,,5,2020/12/09
(주)퀀타매트릭스,317690,2021/12,-67.46,3.6,1.73,0,50.44,47.14,-1.04,-5.1,2184.38,2130.03,357.72,82.37,9.21,708.77,14.94,86.32,91.57,42.18,-3295.13,-28.64,-28.91,-31.29,-1204,37.08,0.01,0.01,0.08,0.39,9.65,6.84,53.37,933.75,37.81,0,0.31,0.01,0.13,0.01,0.01,-6457.08,-10.13,-128.35,-457.11,-1174.5,0,0,0,,5,2020/12/09
(주)퀀타매트릭스,317690,2022/12,133.9,-28.49,-31.7,0,-11.94,11.74,-34.87,40.01,870.65,824.08,49.24,69.6,14.34,483.99,24.44,78.63,87.46,43.73,-1495.97,-35.1,-35.18,-39.15,-1167,78.03,0.02,0.03,0.14,0.78,7.15,3.15,115.79,466.52,51.05,0,0.21,0.03,0.27,0.03,0.03,-6519.33,-14.3,-154.1,-645.12,-506.97,0,0,0,,5,2020/12/09
(주)큐라클,365270,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021/07/22
(주)큐라클,365270,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021/07/22
(주)큐라클,365270,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021/07/22
(주)큐라클,365270,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021/07/22
(주)큐로컴,040350,2018/12,9.71,-20.1,-13.96,0,1573.42,-15.48,-46.64,54.52,32.82,29.36,9.93,-20.26,54.94,117.87,139.6,9.9,64.54,19.87,-208.56,-8.98,-27.41,-34.81,-223,127.5,0.13,0.2,0.15,17.21,11.71,6.64,54.97,21.21,31.18,0,0.04,0.3,5.28,1.04,1.11,-16945.2,-18.02,-1301.8,-10770.55,-121.77,0,0,0,,5,2002/01/10
(주)큐로컴,040350,2019/12,8.17,2.72,-26.67,0,47.32,8.17,-46.92,-17.78,9.55,7.99,1.9,-48.45,156.94,86.03,243.79,5.12,38.92,32.83,-164.07,-11.63,-25.91,-33.25,-170,137.26,0.16,0.31,0.17,16.83,21.25,5.93,61.5,21.69,17.17,0,0.03,0.32,2.45,2.11,2.41,-9352.1,-9.68,-255.76,-3145.72,-62.13,0,0,0,,5,2002/01/10
(주)큐로컴,040350,2020/12,-34.79,-14.25,12.05,0,-95.02,-23.55,158.18,-51.78,45.29,43.91,4.09,-18.61,67.89,88.48,142.03,15.41,59.56,23.44,-167.74,-6.78,-18.35,-21.74,-96,86.73,0.11,0.23,0.12,16.41,12.63,4.62,78.99,22.25,28.9,0,0.04,0.2,2.55,1.11,1.19,-2010.93,-2.43,-550.71,-1125.64,-20.49,0,0,0,,5,2002/01/10
(주)큐로컴,040350,2021/12,-12.02,-6.01,-9.47,0,48.32,-11.56,24.5,-98.41,62.91,62.89,4.95,-12.03,61.01,75.96,128.16,20.41,62.11,31.43,-190.57,-4.79,-20.48,-28.89,-118,69.94,0.11,0.18,0.13,43.68,8.07,7.14,51.09,8.36,45.24,0.4,0.02,0.21,19.05,0.6,0.61,-7082.35,-9.1,-1307.72,-2917.15,-82.02,0,0,0,,5,2002/01/10
(주)큐로컴,040350,2022/12,13.27,-10.01,-19.22,0,39.12,-9.77,-10.92,0,58.25,58.23,3.9,-14.48,90.98,61.37,152.4,20.2,52.36,23.83,-133.53,-7.43,-17.66,-24.14,-83,77.64,0.13,0.23,0.17,1584.35,9.57,8.62,42.34,0.23,38.14,0,0,0.25,15.11,0.65,0.65,-529.59,-0.76,-70.29,-117.23,-5.41,0,0,0,,5,2002/01/10
(주)큐로홀딩스,051780,2018/12,64.2,-5.89,-30.4,0,-14.67,-28.47,68.08,29.18,96.91,79.76,23.83,-1.33,127.33,56.45,132.37,41.77,43.99,20.59,-48.73,-0.94,-23.08,-37.52,-132,418.93,0.47,0.97,0.7,7.45,10.01,185.95,1.96,49.01,36.46,0.01,0,0.74,5.67,1.47,1.83,-1628.92,-3.16,-39.78,-501.44,-6.46,0,0,0,,5,2001/06/26
(주)큐로홀딩스,051780,2019/12,2.12,-4.64,26.04,0,210.91,16.74,-34.44,13.12,82.65,57.41,5.84,-6.03,95.16,55.23,139.11,28.72,51.24,26.48,-35.43,2.41,-18.09,-34.12,-105,406.66,0.51,1.07,0.79,6.33,7.84,122.65,2.98,57.65,46.58,0.01,0,0.69,3.06,1.44,1.87,452.17,0.92,3.55,113.73,1.76,636.14,-536.14,-2017.83,,5,2001/06/26
(주)큐로홀딩스,051780,2020/12,32.6,22.32,58.17,0,42.64,-4.31,88.42,207.84,163.28,81.81,16.96,17.14,62.9,57.48,90.84,44.24,61.39,27.9,-33.87,1.4,-21.13,-34.14,-111,383.42,0.62,1.1,0.99,3.88,11.61,187.53,1.95,94.11,31.45,0.01,0,0.92,2.21,1.67,2.95,-5215.12,-8.66,-28.72,-974.56,-15.27,0,0,0,,5,2001/06/26
(주)큐로홀딩스,051780,2021/12,0,0,0,0,0,0,0,0,149.13,49.43,24.08,13.59,71.86,60.51,100.96,41.25,58.19,30.72,-3.9,3.22,-3.5,-0.07,0,505.84,0.9,1.55,1.53,3.26,27.17,333.83,1.09,111.94,13.43,0.01,0,1.3,3.41,2.18,6.58,6872.21,10.13,38.36,1610.15,11.27,92.46,7.54,-34.58,,5,2001/06/26
(주)큐로홀딩스,051780,2022/12,10.71,17.85,-2.08,0,-1.24,-7.43,53.86,25.92,172.84,78.26,20.67,22.7,120.05,59.25,101.54,53.86,45.45,29.57,-7.25,2.14,-6.62,-7.08,-21,542.8,0.91,1.78,1.76,3.2,26.68,345.98,1.05,114.22,13.68,0.01,0,1.18,3.79,1.9,4.69,6030.89,7.54,34.09,1282.61,8.93,112.12,-12.12,-81.13,,5,2001/06/26
(주)큐리언트,115180,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2016/02/29
(주)큐리언트,115180,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2016/02/29
(주)큐리언트,115180,2020/12,0,196.44,225.5,0,-23.05,28.35,210.7,0,2179.12,2179.12,172.08,92.18,6.76,981.64,3.61,96.61,93.67,0,0,-51.06,-51.09,-55.44,-2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16508.2,-27.15,-58869.94,-423287.1,0,0,0,0,,5,2016/02/29
(주)큐리언트,115180,2021/12,0,0,0,0,0,0,0,0,1950.13,1944.57,668.5,88.72,6.56,855.28,6.91,93.51,93.85,18.12,-484.68,-41.23,-41.1,-44.28,-1973,422.91,0.08,0.09,1.31,31.79,3,17.1,21.34,11.48,121.64,0.01,0.06,0.09,30.71,0.09,0.09,-19467.11,-33.78,-12237.27,-1645571.09,-398.43,0,0,0,,5,2016/02/29
(주)큐리언트,115180,2022/12,73.33,-33.34,-40.01,0,-18.77,11.79,-36.47,-4.56,1159.53,1154.56,697.88,81.43,9.32,481.35,11.9,89.12,91.47,21.04,-320.22,-55.55,-56.48,-61.68,-2110,701.92,0.18,0.19,2.14,56.39,7.45,24.83,14.7,6.47,49,0.02,0.03,0.18,58.75,0.19,0.19,-23452.79,-61.06,-18150.31,-685152.99,-276.94,0,0,0,,5,2016/02/29
(주)큐브엔터테인먼트,182360,2018/12,41.13,30.24,5.93,0,-12.34,80.76,12.96,0,165.94,165.94,109.4,25.68,72.38,629.38,60.98,64.62,58.01,16.85,3.2,7.95,4.32,6.78,41,1296.75,1.35,2.12,4.35,0,12.95,10.39,35.14,0,28.19,0,0.39,1.32,36.52,1.96,1.96,9156.42,31.76,1038.7,0,26.57,50.35,49.65,12.03,,5,2013/11/21
(주)큐브엔터테인먼트,182360,2019/12,-13.44,11.01,5.33,-10.45,553.69,60.24,-15.95,0,168.58,168.58,76.06,19.91,81.67,662.9,92.78,48.93,55.04,15.28,3.31,3.86,3.24,5.75,37.1,1122.52,0.98,1.74,2.25,0,11.24,11.34,32.19,0,32.49,3.37,0,1.09,8.98,1.74,1.74,9762.47,30.51,169.42,0,32.73,57.89,42.11,10.11,,5,2013/11/21
(주)큐브엔터테인먼트,182360,2020/12,23.83,83.89,107.99,0,10.98,30.78,139.32,0,307.39,285.12,148.15,42.96,58.13,1061.42,57.43,63.68,63.24,22.85,-1.69,1.45,-1.37,-0.75,-7,1215.33,0.81,1.35,1.96,27.21,9.8,14.51,25.15,13.41,37.23,0.04,0.04,0.99,6.08,1.39,1.47,10274.52,17.46,160.67,0,27.82,63.94,36.06,-6.08,,5,2013/11/21
(주)큐브엔터테인먼트,182360,2021/12,94.77,3.2,-2.33,0,-13.8,34.56,-14.69,99.99,170.28,141.36,49.07,21.73,65.13,518.47,78.2,52.64,60.56,19.77,-3.97,2.16,-4.78,-9.08,-238,5211.5,1.2,1.94,2.87,17.67,10.97,11.92,30.62,20.66,33.27,0.04,0.06,1.43,12.08,2.07,2.35,10723.78,17.66,194.54,0,14.91,76.13,23.87,-26.66,,5,2013/11/21
(주)큐브엔터테인먼트,182360,2022/12,67.68,74.4,7.26,0,0.18,9.23,133.02,38.98,116.21,104.44,34.96,9.81,169.51,556.12,79.94,70.34,37.1,21.84,5.06,8.58,7.33,16.49,446,8738.91,1.45,3.17,4.01,18.6,11.76,6.82,53.53,19.63,31.04,0,0.04,1.27,21.86,2.27,2.58,19505.06,18.42,1530.16,0,16.17,48.12,51.88,31.33,,5,2013/11/21
(주)큐에스아이,066310,2018/12,-16.81,-1.83,-2.06,-147.03,-6.67,14.31,-17.69,-0.37,1058.86,732.73,213.85,38.3,4.93,1243.77,60.55,42.29,95.31,18.8,-1.88,-0.73,-0.65,-0.68,-44,2273.89,0.35,0.36,0.64,2.67,4.32,23.36,15.63,136.68,84.56,0,0,0.69,1.36,0.74,1.03,9095.07,16.84,70.37,126.24,48.32,87.47,12.53,-3.89,,5,2006/11/24
(주)큐에스아이,066310,2019/12,20.48,8.23,5.85,0,-1.45,-5.45,26.9,-6.3,829.71,641.02,324.8,43.61,7.29,1316.51,54.09,49.58,93.21,24.31,4.87,1.83,1.96,2.08,137,2739.66,0.4,0.43,0.75,3.33,5.14,23.2,15.73,109.67,70.98,0.01,0,0.79,1.71,0.88,1.19,11037.31,18.88,85.42,136.51,48.67,74.89,25.11,10,,5,2006/11/24
(주)큐에스아이,066310,2020/12,1.43,27.43,0.26,-87.7,36.13,43.39,11.2,31.71,288.24,210.6,93.73,28.26,36.36,1319.88,77.36,43.27,73.33,27.64,0.59,1.6,0.2,0.25,16,2778.79,0.35,0.42,0.64,3.01,4.75,16.38,22.29,121.19,76.85,0.01,0,0.61,1.48,0.75,1,9888.76,13.27,73.13,111.93,42.99,87.23,12.77,1.37,,5,2006/11/24
(주)큐에스아이,066310,2021/12,27.72,8.52,35.26,1047.42,2.98,8.5,8.54,1.97,608.18,454.27,154.23,36.16,9.4,1606.32,62.05,43.28,91.41,27.1,5.31,4.77,2.01,2.43,185,3203.9,0.38,0.46,0.67,3.35,5.99,18.69,19.53,108.94,60.93,0.01,0,0.7,1.61,0.87,1.18,14646.86,18.12,83.91,114.16,49.85,59.42,40.58,10.64,,5,2006/11/24
(주)큐에스아이,066310,2022/12,-22.74,6.37,9.97,349.65,-5.22,21.09,-12.93,6.4,1102.39,761.47,279.87,32.21,5.81,1752.98,68.33,35.43,94.51,31.63,30.87,3.69,8.4,9.03,757,2450.19,0.27,0.29,0.45,2.48,4.57,24.37,14.98,146.93,79.8,0,0,0.61,1.26,0.69,0.96,17943.01,20.87,109.1,148.41,79.05,43.19,56.81,39.06,,5,2006/11/24
(주)크레버스,096240,2018/12,3.61,14.22,10.67,88.43,96.08,17.53,6.35,-5.15,69.55,66.29,29.12,-12.08,86.35,1725.18,134.92,27.6,53.66,0,6.66,10.65,6.52,11.47,1096,19951.89,0.98,1.77,1.37,69.1,9.11,936.47,0.39,5.28,40.07,0.02,0,1.49,3.76,3.43,3.61,70610.89,42.46,191.26,805.09,46.24,50.09,49.91,14.4,,5,2008/06/27
(주)크레버스,096240,2019/12,14.59,16.28,-0.66,10.17,17.07,12.25,26.85,-5.44,72.21,69.69,36.47,-11.59,120.95,1713.74,154.43,30.11,45.26,0,6.4,13.02,6.23,12.06,1176,22799.06,0.97,1.98,1.37,83.61,10.95,1137.74,0.32,4.37,33.33,0.03,0,1.4,2.99,3.36,3.5,82047.4,42.43,133.86,775.12,46.89,51.42,48.58,13.65,,5,2008/06/27
(주)크레버스,096240,2020/12,2.88,8.39,22.32,-15.32,-6.28,-4.57,38.47,-25.27,104.03,102.07,67.53,1.49,102.83,2096.27,124.81,38.46,49.3,0,4.8,8.71,4.29,9.22,961,23456.43,0.89,1.89,1.36,101.29,11.48,1143.89,0.32,3.6,31.79,0.03,0,1.21,2.95,2.59,2.66,87538.77,41.76,152.51,1079.41,48.63,53.03,46.97,9.87,,5,2008/06/27
(주)크레버스,096240,2021/12,17.06,9.66,3.19,135.32,-2.53,13.62,3.32,3.12,103.29,101.35,68.44,1.16,123.09,2149.07,142.24,36.24,44.83,0,8.8,14.5,8.43,19.41,2130,28196.52,0.96,2.04,1.53,136.49,14.81,1687.25,0.22,2.67,24.64,0.04,0,1.31,3.61,2.57,2.62,96441.18,41.96,170.19,1178.38,45.76,50.83,49.17,19.22,,5,2008/06/27
(주)크레버스,096240,2022/12,7.95,-2.48,-45.47,-68.91,-23.79,11.69,-27.41,-7.77,55.44,54.12,27.23,-21.68,377.79,770.78,348.91,26.97,20.93,0,2.12,11.48,2.13,7.69,609,21248.11,1,3.03,1.47,150.99,17.18,1357.93,0.27,2.42,21.24,0.04,0,1.36,4.48,3.16,3.23,99785.41,44.52,227.53,1043.64,43.86,55.72,44.28,4.84,,5,2008/06/27
(주)크리스에프앤씨,110790,2018/12,-8.24,28.93,68.25,0.65,-4.16,1.62,45.94,13.62,290.94,137.98,99.44,45.78,32.81,1748.6,40.17,69.75,75.29,65.88,12.8,18.19,13.67,20.69,0,24692.58,1.07,1.58,3.16,2.75,18.06,30.5,11.97,132.76,20.21,0.01,0,1.1,4,1.61,3.9,65420.71,24.04,103.6,842.29,25.37,26.49,73.51,50.47,,5,2018/10/01
(주)크리스에프앤씨,110790,2019/12,0.61,1.91,5.93,-26.53,10.34,12.71,-2.77,6.95,323.33,136.36,86.6,45.97,27.78,1852.32,42.74,66.55,78.26,66.19,9.57,13.96,9.04,11.77,2140,22146.16,0.94,1.23,2.96,2.51,19.33,27.42,13.31,145.24,18.88,0.01,0,1.04,3.91,1.39,3.09,60053.33,21.66,86.19,660.56,23.15,31.93,68.07,41.34,,5,2018/10/01
(주)크리스에프앤씨,110790,2020/12,12.71,13.09,10.71,55.75,19,18.01,10.62,-8.28,283.41,147.51,110.19,42.13,30.57,2050.76,45.57,65.1,76.59,66.98,13.21,16.98,13.07,16.91,3486,24960.29,0.99,1.28,2.89,2.86,20.24,28.14,12.97,127.68,18.03,0.01,0,1.13,3.83,1.5,3.18,77020.51,24.56,92.89,793.42,26.34,25.59,74.41,50.14,,5,2018/10/01
(주)크리스에프앤씨,110790,2021/12,28.56,35.95,27.46,76.6,46.23,52.3,27.17,9.66,217.38,127.5,49.72,32.88,39.32,2613.89,54.48,60.89,71.78,72.41,18.12,23.66,18.42,24.99,6297,32089.09,1.02,1.38,2.72,3.66,22.15,28.85,12.65,99.62,16.48,0.01,0,1.15,3.68,1.62,2.91,118937.71,27.9,98.09,1205.91,31.64,20.16,79.84,57.28,,5,2018/10/01
(주)크리스에프앤씨,110790,2022/12,1.32,41.04,3.37,-60.9,113.85,116.45,-7.39,33.44,136.26,55.09,20.68,10.64,90.29,2701.99,114.2,39.99,52.55,74.24,6.92,15.42,5.13,8.57,2455,32513.96,0.74,1.22,1.44,3.04,19.79,15.28,23.88,120.04,18.44,0.01,0.13,0.96,2,1.52,3.05,78306.78,13.02,30.2,871.97,20.56,31.7,68.3,33.67,,5,2018/10/01
(주)크린앤사이언스,045520,2018/12,23.51,23.86,15.51,45.4,32.38,26.68,22.16,30.68,192.74,132.11,6.98,29.62,121.54,1005.9,85.16,61.56,45.14,20.12,7.19,11.34,9.32,20.01,1098,14652.09,1.3,2.78,3.4,6.85,4.67,7.47,48.88,53.28,78.17,0.01,0.25,1.35,4.22,2.09,3.01,20744.29,25.5,96.65,225.44,21.78,47.92,52.08,33.03,,5,2000/12/05
(주)크린앤사이언스,045520,2019/12,24.23,42.54,15,18.46,84.77,77,21.02,30.16,149.95,99.22,7.49,17.41,174.6,1156.78,131.08,52.27,36.42,20.02,6.86,11.51,8.23,20.57,1314,18202.89,1.2,3,2.73,6.53,4.5,6.61,55.2,55.92,81.06,0.01,0.23,1.34,3.23,2.14,3.18,24943.86,21.51,76.55,204.9,21.08,45.17,54.83,32.54,,5,2000/12/05
(주)크린앤사이언스,045520,2020/12,27.19,21.71,26.23,64.85,21.76,23.7,19.89,6.54,156.24,109.27,18.68,18.53,164.76,1460.25,128.45,51.48,37.77,22.51,8.89,15.08,10.41,28.02,2182,23152.21,1.17,3.15,2.43,7.11,5.27,7.37,49.52,51.35,69.25,0.01,0.2,1.37,2.85,2.26,3.31,33898.49,24.02,59.35,126.34,22.53,40.06,59.94,39.47,,5,2000/12/05
(주)크린앤사이언스,045520,2021/12,0,0,0,0,0,0,0,0,142.12,97.7,13.38,14.68,172.58,1183.44,137.55,49.54,36.69,11.63,-5.96,-2.05,-6.16,-16.79,-1186,18716.32,1.03,2.82,2.05,6.67,6.48,7.76,47.01,54.69,56.35,0.02,0.19,1.22,2.55,2.09,3.03,14185.09,12.05,30.35,72.75,11.66,100.92,-0.92,-51.13,,5,2000/12/05
(주)크린앤사이언스,045520,2022/12,-29.28,-19.72,-37.08,0,-26.6,-16.28,-23.23,-12.54,119.08,76.69,8.69,7.59,247.77,744.63,183.01,47.38,28.75,5.99,-18.95,-9.96,-15.36,-46.33,-2665,13236.09,0.81,2.45,1.58,5.04,5.52,7.22,50.54,72.49,66.11,0.01,0.3,0.95,2.08,1.67,2.5,3386.95,3.58,9.79,34.63,3.94,401.19,-301.19,-481.3,,5,2000/12/05
(주)클라우드에어,036170,2018/12,-13.14,17.13,9.94,0,-4.02,3.34,22.22,-4.96,247.26,242.9,165.22,45.39,47.07,257.12,34.97,76.22,67.99,20.74,-16.22,1.5,-2.26,-3.23,-92,548.99,0.14,0.2,0.55,9.37,4.99,37.89,9.63,38.96,73.14,0.01,0,0.13,1.01,0.19,0.19,3580.71,3.21,25.63,284.73,24.84,81.11,18.89,-65.28,,5,1999/12/21
(주)클라우드에어,036170,2019/12,-6.41,-8.26,16.54,0,-3.84,80.97,-36.09,3.13,507.3,492.85,163.88,42.63,15.78,225.77,54.31,53.09,86.37,21.28,-102.11,1.03,-12.89,-16.79,-431,416.83,0.13,0.16,0.36,8.86,5.64,34.86,10.47,41.21,64.71,0.01,0,0.15,0.98,0.19,0.2,-3210.92,-3.14,-23.9,-349.13,-23.8,0,0,0,,5,1999/12/21
(주)클라우드에어,036170,2020/12,0.63,2.91,-4.58,0,-3.85,-46.19,46.3,-9.27,441.28,433.48,391.07,58.37,24.87,186.76,30.62,75.47,80.08,18.51,-85.2,0.18,-11.15,-13.4,-284,341.6,0.13,0.16,0.37,9.2,5.47,38.15,9.57,39.65,66.69,0.01,0,0.17,1.03,0.2,0.21,-6051.55,-5.75,-46.96,-990.17,-44.58,0,0,0,,5,1999/12/21
(주)클라우드에어,036170,2021/12,16.83,2.61,24.76,0,1.06,0.43,3.32,68.54,5904.06,5733.91,5410.72,74.71,2.7,187.64,24.65,76,97.37,25.68,9.57,1.44,1.42,1.6,29,283.03,0.15,0.17,0.61,8.42,7.06,58.23,6.27,43.36,51.71,0.01,0,0.18,1.22,0.2,0.2,5825.58,5.4,44.63,361.72,36.73,53.04,46.96,26.06,,5,1999/12/21
(주)클라우드에어,036170,2022/12,-15.39,4.96,5.27,175.18,-3.72,271.42,-79.2,-19.79,1214.28,1079.33,900.53,13.82,2.4,180.35,86.98,15.06,97.66,19.57,31.14,1.12,3.78,3.87,70,221.68,0.12,0.12,0.22,6.3,6.96,56.19,6.5,57.96,52.42,0.01,0,0.26,1.05,0.27,0.28,6156.72,5.43,48.99,460.6,45.88,45.33,54.67,67.86,,5,1999/12/21
(주)클래시스,214150,2018/12,36.18,19.82,45.46,0,43.73,38.33,-3.91,16.06,179.43,139.59,70.63,15.56,48.26,823.63,96.15,35.15,67.45,73.18,31.3,25.41,21.41,34.51,242,766.17,0.68,1.1,1.12,8.64,22.64,209.97,1.74,42.26,16.13,0.02,0,1.14,1.22,1.75,2.19,30144.91,39.83,71.79,4128.72,63.49,37.57,62.43,49.3,,5,2015/04/03
(주)클래시스,214150,2019/12,70.87,50.19,72.24,124.69,10.9,14.13,116.72,47.68,226.18,191.96,133.31,28.3,29.28,1365.92,63.71,50.72,77.35,78.77,41.16,44.22,35.28,48.06,534,1309.17,0.86,1.17,1.54,11.09,34.93,293.07,1.25,32.91,10.45,0.02,0,1.3,1.67,1.93,2.33,57290.91,50.41,112.23,8589.64,70.61,24.82,75.18,58.29,,5,2015/04/03
(주)클래시스,214150,2020/12,-5.76,21,40.77,14.29,-1.92,-2.67,44,13.96,617.21,543.3,478.7,50.58,11.13,1912.51,44.05,60.36,89.99,79.73,49.91,32.48,30.39,36.06,590,1181.71,0.61,0.72,1.38,8.19,27.59,270.54,1.35,44.55,13.23,0.02,0,0.85,1.51,1.09,1.25,56542.19,41.11,113.17,9727.52,73.95,26.85,73.15,67.5,,5,2015/04/03
(주)클래시스,214150,2021/12,31.57,57.34,32.31,14.78,61.09,162.76,-11.89,65.64,435.54,337.49,254.8,26.04,32.14,2530.17,87.48,33.8,75.67,77.39,43.54,29.26,24.76,30.47,677,1554.42,0.57,0.7,1.02,7.62,42.34,173.21,2.11,47.9,8.62,0.02,0,1.08,1.54,1.29,1.55,76230.41,35.23,117.47,19940.99,75.78,23.67,76.33,57.46,,5,2015/04/03
(주)클래시스,214150,2022/12,40.96,53.16,40.19,72.08,29.16,28.19,102.06,42.1,407.97,343.38,71.79,33.66,44.37,3543.77,79.99,44.59,69.27,76.28,53.16,25.43,27.52,38.33,1165,2189.18,0.52,0.72,0.87,7.11,32.89,246.12,1.48,51.3,11.1,0.02,0,1.04,1.53,1.28,1.57,124500.34,37.57,119.43,4975.57,87.8,18.09,81.91,60.54,,5,2015/04/03
