회사명,거래소코드,회계년도,영업이익증가율,순이익증가율,EPS(Earning Per Share)(원),부채비율,매출액영업이익률,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저)
한솔홀딩스(주),004150,2010/12,-11.46,-35.9,715,120.23,7.79,23.26,14.51,0.87,0.54,17.93,11.19
한솔홀딩스(주),004150,2011/12,-17.3,-50.6,353,134.22,6.52,33.48,19.6,0.65,0.38,5.83,3.41
한솔홀딩스(주),004150,2012/12,2.94,259.79,1269,121.03,6.98,9.14,5.57,0.62,0.38,2.54,1.55
한솔홀딩스(주),004150,2013/12,-3.6,-32.28,859,112.99,7.13,19.7,11.32,0.86,0.49,6.72,3.86
한솔홀딩스(주),004150,2014/12,0,0,-186,287.69,0,0,0,1.26,0.82,15.96,10.37
한솔홀딩스(주),004150,2015/12,0,0,-155,5.37,44.47,0,0,0.65,0.37,19.57,11.18
한솔홀딩스(주),004150,2016/12,26.3,0,-1510,9.17,50.19,0,0,0.68,0.44,0,0
한솔홀딩스(주),004150,2017/12,22.98,0,-3406,7.24,54.56,0,0,0.8,0.46,37.32,21.48
한솔홀딩스(주),004150,2018/12,-25.72,0,-931,7.1,43.93,0,0,0.77,0.48,25.09,15.6
한솔홀딩스(주),004150,2019/12,3.8,0,170,5.21,43.75,36.95,24.68,0.68,0.45,24.89,16.62
한솔홀딩스(주),004150,2020/12,-4.9,406.19,862,2.44,41.65,1.86,0.87,0.16,0.07,5.75,2.69
한솔홀딩스(주),004150,2021/12,21.36,-63.5,314,3.86,45.37,15.74,10.48,0.49,0.32,15.17,10.1
한솔홀딩스(주),004150,2022/12,22.36,-27.32,229,3.83,47.38,16.67,12.84,0.37,0.29,9.59,7.38
한신공영(주),004960,2003/12,1.1,-90.96,4220,124.11,14.27,,,,,,
한신공영(주),004960,2004/12,-14.78,-33.37,2798,142.62,8.18,,,,,,
한신공영(주),004960,2005/12,26.15,12.42,3268,182.09,6.07,,,,,,
한신공영(주),004960,2006/12,46.4,87.5,6132,182.5,7.61,,,,,,
한신공영(주),004960,2007/12,-22.18,-43.69,3452,182.15,5.88,10.68,5,1.21,0.57,0,0
한신공영(주),004960,2008/12,-57.18,-44.01,1947,196.65,2.45,16.35,3.7,1,0.23,0,0
한신공영(주),004960,2009/12,-61.54,0,-620,252.78,0.72,0,0,0.68,0.34,21.41,10.81
한신공영(주),004960,2010/12,181.09,0,-1736,301.83,2.15,0,0,0.68,0.26,0,0
한신공영(주),004960,2011/12,28.82,0,-112,304.13,3.34,0,0,0.45,0.2,0,0
한신공영(주),004960,2012/12,32.23,0,290,366.49,4.05,35.7,22.62,0.31,0.2,4.1,2.6
한신공영(주),004960,2013/12,40.96,0,-59,375.82,3.8,0,0,0.46,0.21,1.84,0.83
한신공영(주),004960,2014/12,0,0,-13891,590.29,-8.39,0,0,0.89,0.52,2.04,1.17
한신공영(주),004960,2015/12,0,0,2473,532.59,3.13,13.49,5.02,1.4,0.52,1.42,0.53
