회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
LG이노텍(주),011070,2019/09,86830836,3669,4140115695,5336901238,2207662236,193877997
LG이노텍(주),011070,2020/09,115074623,0,4064252227,5780557249,2320001146,270313253
LG이노텍(주),011070,2021/09,625803942,0,5192828220,9222553916,3105729732,834456182
LG이노텍(주),011070,2022/09,775929320,32789,6719062987,13041693106,4235099540,1101768629
LS일렉트릭(주),010120,2007/09,,,,,,
LS일렉트릭(주),010120,2008/09,,,,,,
LS일렉트릭(주),010120,2009/09,,,,,,
LS일렉트릭(주),010120,2010/09,,,,,,
LS일렉트릭(주),010120,2011/09,43369226,0,1039421337,1511659426,750053478,85652836
LS일렉트릭(주),010120,2012/09,87552559,0,1112004834,1630637149,848372844,136141541
LS일렉트릭(주),010120,2013/09,81990714,0,1218324631,1678788031,892057078,127656534
LS일렉트릭(주),010120,2014/09,91215216,0,1219162403,1676909547,984509572,106635948
LS일렉트릭(주),010120,2015/09,47052450,0,1197850406,1613816188,1007985569,110117811
LS일렉트릭(주),010120,2016/09,59034555,0,1185050159,1550213344,1036542560,96824032
LS일렉트릭(주),010120,2017/09,90360593,0,1166875264,1739140001,1131829080,134998185
LS일렉트릭(주),010120,2018/09,117832593,0,1129295031,1854585807,1229361686,173339868
LS일렉트릭(주),010120,2019/09,90198101,0,1077377290,1647639089,1358448802,125311024
LS일렉트릭(주),010120,2020/09,64312307,0,1153249316,1792454065,1396090091,101075836
LS일렉트릭(주),010120,2021/09,62488211,0,1319414460,1915314170,1459041853,110834262
LS일렉트릭(주),010120,2022/09,74704463,0,1615582218,2447424967,1528962138,161405254
SK이노베이션(주),096770,2007/09,,,,,,
SK이노베이션(주),096770,2008/09,,,,,,
SK이노베이션(주),096770,2009/09,,,,,,
SK이노베이션(주),096770,2010/09,,,,,,
SK이노베이션(주),096770,2011/09,3024649835,0,19622908858,51440102275,14507450998,2505720334
SK이노베이션(주),096770,2012/09,920147390,0,19833103278,56170443140,15377568943,1472721860
SK이노베이션(주),096770,2013/09,841409069,0,17479411803,50818900286,17059379477,1406883721
SK이노베이션(주),096770,2014/09,487137,0,20119000088,49758216261,16560609316,238873257
SK이노베이션(주),096770,2015/09,1057098702,0,15203660965,37491314337,17361039895,1672983483
SK이노베이션(주),096770,2016/09,1563921205,0,13861855982,29441412683,17917785325,2379187221
SK이노베이션(주),096770,2017/09,1848363370,0,14288734580,33706990200,19361045558,2389059078
SK이노베이션(주),096770,2018/09,1444801902,0,17503991302,40562836767,19058613410,2399064859
SK이노베이션(주),096770,2019/09,554743506,0,19688668513,38324738286,19831507933,1158745604
SK이노베이션(주),096770,2020/09,-1914114769,0,23513824673,26781782763,15755372737,-2243865046
SK이노베이션(주),096770,2021/09,346084646,0,29638469204,32659906821,19321703393,1627549615
SK이노베이션(주),096770,2022/09,2376935902,0,43795903240,58920177541,23995171043,4682236263
고려아연(주),010130,2007/09,,,,,,
고려아연(주),010130,2008/09,,,,,,
고려아연(주),010130,2009/09,,,,,,
고려아연(주),010130,2010/09,,,,,,
고려아연(주),010130,2011/09,546654259,0,1146584287,4247060275,3331738475,740609589
고려아연(주),010130,2012/09,428769377,0,1015568585,4085029644,3887226330,600342234
고려아연(주),010130,2013/09,349524810,0,939847834,3622780493,4292784702,459028121
고려아연(주),010130,2014/09,368376262,0,977060203,3670064138,4648781800,488720074
고려아연(주),010130,2015/09,415486987,0,747400845,3539070068,5170141781,543944297
고려아연(주),010130,2016/09,415036591,0,843520756,4220617587,5439998264,528260915
고려아연(주),010130,2017/09,487825504,0,1020367752,4862439521,6016041539,671935502
고려아연(주),010130,2018/09,441102034,0,699017092,5244554161,6298177636,613323082
고려아연(주),010130,2019/09,497140912,0,1114885678,4970546457,6733246932,628395778
고려아연(주),010130,2020/09,423283280,0,1176973195,5330796064,7005067618,635647738
고려아연(주),010130,2021/09,607240801,0,1734472085,6990643181,7523450802,808837552
고려아연(주),010130,2022/09,541412530,0,3084479648,8257135662,8749067363,816560419
그랜드코리아레저(주),114090,2010/09,,,,,,
그랜드코리아레저(주),114090,2011/09,,,,,,
그랜드코리아레저(주),114090,2012/09,,,,,,
그랜드코리아레저(주),114090,2013/09,,,,,,
그랜드코리아레저(주),114090,2014/09,,,,,,
그랜드코리아레저(주),114090,2015/09,,,,,,
그랜드코리아레저(주),114090,2016/09,,,,,,
그랜드코리아레저(주),114090,2017/09,,,,,,
그랜드코리아레저(주),114090,2018/09,,,,,,
그랜드코리아레저(주),114090,2019/09,54084021,874,291563370,359905034,568030624,74033282
그랜드코리아레저(주),114090,2020/09,-31620247,-511,253376913,169526803,520830476,-36144588
그랜드코리아레저(주),114090,2021/09,-78896631,-1275,179873084,63508970,407493666,-103543127
그랜드코리아레저(주),114090,2022/09,-13795245,-223,212596940,169360551,369753085,-19361644
금호석유화학(주),011780,2007/09,,,,,,
금호석유화학(주),011780,2008/09,,,,,,
금호석유화학(주),011780,2009/09,,,,,,
금호석유화학(주),011780,2010/09,,,,,,
금호석유화학(주),011780,2011/09,492380656,0,3610761996,4968149831,1232098765,781720004
금호석유화학(주),011780,2012/09,153458933,0,3000649959,4638279108,1652407632,193214188
금호석유화학(주),011780,2013/09,62563094,0,2780329899,3992480488,1675375533,151898140
금호석유화학(주),011780,2014/09,56145460,0,2878386127,3666594051,1581705924,131044816
금호석유화학(주),011780,2015/09,121703066,0,2683535456,3063012799,1684469546,164370850
금호석유화학(주),011780,2016/09,104745914,0,2643983602,2877437709,1750469748,135172916
금호석유화학(주),011780,2017/09,164598098,0,2838275285,3852470053,1897151618,167677718
금호석유화학(주),011780,2018/09,441598999,0,2650787821,4232286899,2302154681,470302702
금호석유화학(주),011780,2019/09,276790029,0,1986820111,3792212454,2600370422,351827983
금호석유화학(주),011780,2020/09,373582754,0,1929667451,3440002357,2913626571,467064942
금호석유화학(주),011780,2021/09,1663280713,0,2835618456,6289842883,4794647878,1991518016
금호석유화학(주),011780,2022/09,871046931,0,2247079443,6330129102,5482761605,1033478117
금호타이어(주),073240,2007/09,,,,,,
금호타이어(주),073240,2008/09,,,,,,
금호타이어(주),073240,2009/09,,,,,,
금호타이어(주),073240,2010/09,,,,,,
금호타이어(주),073240,2011/09,-7263558,0,4427053700,2861503962,604772324,148895283
금호타이어(주),073240,2012/09,106315124,0,4117029491,3143457252,866873143,287833656
금호타이어(주),073240,2013/09,93251816,0,3760110510,2769268728,1108079037,249416677
금호타이어(주),073240,2014/09,119578992,0,3511109059,2600453138,1284755731,277243279
금호타이어(주),073240,2015/09,-32967821,0,3701799690,2256175220,1304832382,93237131
금호타이어(주),073240,2016/09,-54925880,0,3914306194,2156667382,1165433496,65311156
금호타이어(주),073240,2017/09,-59907640,0,3928327243,2136569115,1176779508,-50913496
금호타이어(주),073240,2018/09,-159213613,0,3102065354,1924351654,1447120727,-67843452
금호타이어(주),073240,2019/09,-51941780,-181,2836673057,1756757701,1372024483,25091952
금호타이어(주),073240,2020/09,-108806688,-379,2693141755,1552221682,1184753467,-9942955
금호타이어(주),073240,2021/09,-98762347,-344,3043513039,1867919332,1246414268,-42703618
금호타이어(주),073240,2022/09,-69502970,0,3908845905,2610379524,1378840930,4697285
기아(주),000270,2007/09,,,,,,
기아(주),000270,2008/09,,,,,,
기아(주),000270,2009/09,,,,,,
기아(주),000270,2010/09,,,,,,
기아(주),000270,2011/09,2728884000,0,16580507000,32228331000,13216198000,2699358000
기아(주),000270,2012/09,3127203000,0,16752860000,35965900000,16395406000,3200872000
기아(주),000270,2013/09,2868071000,7082,15100846000,35831296000,19446363000,2526837000
기아(주),000270,2014/09,2557412000,6315,17539870000,35395123000,22283743000,2071957000
기아(주),000270,2015/09,2199806000,5485,21660820000,36729678000,23978890000,1839862000
기아(주),000270,2016/09,2434638000,6074,22300266000,39798203000,25582948000,1929256000
기아(주),000270,2017/09,863209000,2153,27564182000,40530031000,26999883000,359799000
기아(주),000270,2018/09,1061596000,2648,24737756000,40696634000,27345419000,775462000
기아(주),000270,2019/09,1480302000,3692,26690527000,42040545000,28736495000,1419163000
기아(주),000270,2020/09,525961000,1312,32878232000,42257524000,29044519000,784852000
기아(주),000270,2021/09,3512605000,0,30711732000,52673988000,33781299000,3890563000
기아(주),000270,2022/09,3372444000,0,36470091000,63394868000,39387148000,4608775000
네이버(주),035420,2007/09,,,,,,
네이버(주),035420,2008/09,,,,,,
네이버(주),035420,2009/09,,,,,,
네이버(주),035420,2010/09,,,,,,
네이버(주),035420,2011/09,338873892,0,730077456,1548239788,1526388456,468945672
네이버(주),035420,2012/09,376794527,0,950867749,1737390873,1938447901,467931496
네이버(주),035420,2013/09,1841172853,45498,1059246191,1670854088,1428411735,369828232
네이버(주),035420,2014/09,322064523,0,1472654468,2011637434,1889270070,564346133
네이버(주),035420,2015/09,375488487,0,1886406125,2361125307,2270750211,558644765
네이버(주),035420,2016/09,576259810,0,1767634951,2937636808,4227626156,811789550
네이버(주),035420,2017/09,598094545,0,2476356704,3412554923,5143824405,888095050
네이버(주),035420,2018/09,503896996,0,4038266047,4070389652,5875976746,729282156
네이버(주),035420,2019/09,200610809,0,5369199937,4805951775,6437516808,536665254
네이버(주),035420,2020/09,460899751,0,8040822583,3791515408,7411737215,891592413
네이버(주),035420,2021/09,16177799883,0,8755050549,4889874418,24205827879,974230650
네이버(주),035420,2022/09,541427056,0,10089237619,5948335587,24344095600,968181576
넷마블(주),251270,2017/09,308468626,0,871056852,1808980219,4515838619,417025789
넷마블(주),251270,2018/09,200338224,0,723980408,1534185822,4701115262,203669703
넷마블(주),251270,2019/09,165073994,0,1129092115,1623697374,4706224664,151565813
넷마블(주),251270,2020/09,235197649,0,2072574536,1860922207,5329524007,189537714
넷마블(주),251270,2021/09,145797011,0,2259107100,1754630291,5964959156,97020764
넷마블(주),251270,2022/09,-449758792,0,4384242437,1986539165,5969847120,-84620413
대상(주),001680,2007/09,,,,,,
대상(주),001680,2008/09,,,,,,
대상(주),001680,2009/09,,,,,,
대상(주),001680,2010/09,,,,,,
대상(주),001680,2011/09,,,,,,
대상(주),001680,2012/09,,,,,,
대상(주),001680,2013/09,69027206,0,1054117091,1948581892,681397469,123596042
대상(주),001680,2014/09,71445713,0,1043903417,1949761330,779087975,107801332
대상(주),001680,2015/09,49319567,0,1256285883,1984084215,815983759,101684630
대상(주),001680,2016/09,68512030,0,1465720268,2145722266,869324354,101939808
대상(주),001680,2017/09,60053246,0,1499712873,2257581539,903320419,91543336
대상(주),001680,2018/09,80482885,0,1317071016,2249521982,939532317,106929766
대상(주),001680,2019/09,83054709,0,1340299842,2238569306,1011313919,114165261
대상(주),001680,2020/09,126552786,0,1452242070,2373932701,1121709548,168154089
대상(주),001680,2021/09,93871663,0,1605146370,2564945262,1194575352,135870848
대상(주),001680,2022/09,62885084,0,2065016890,3074718264,1323462717,125822931
대우조선해양(주),042660,2007/09,,,,,,
대우조선해양(주),042660,2008/09,,,,,,
대우조선해양(주),042660,2009/09,,,,,,
대우조선해양(주),042660,2010/09,,,,,,
대우조선해양(주),042660,2011/09,645296815,0,12732770046,10249720076,4493804099,1005438747
대우조선해양(주),042660,2012/09,244744696,0,11282661742,10185789387,4659206352,469007689
대우조선해양(주),042660,2013/09,195021318,0,13869683260,11005503608,4711280743,309875332
대우조선해양(주),042660,2014/09,81098458,0,15070249810,12246479684,4808340020,318250752
대우조선해양(주),042660,2015/09,-4152649575,0,18418581823,9229495731,1023802151,-4531766915
대우조선해양(주),042660,2016/09,-1427666659,0,16270785730,9973237307,-1059120674,-591216412
대우조선해양(주),042660,2017/09,1563132296,0,8660680207,8608724525,3870634834,1083959416
대우조선해양(주),042660,2018/09,108629321,0,7892043327,6779187086,3654767065,705039666
대우조선해양(주),042660,2019/09,44101987,246,7793973916,6170078853,3890180639,138184685
대우조선해양(주),042660,2020/09,264792250,2303,6499327583,5365351813,4026685856,385965249
대우조선해양(주),042660,2021/09,-1301427706,-12300,7663365366,3130868600,2577537933,-1239315882
대우조선해양(주),042660,2022/09,-1314507570,-12424,11600483548,3410956706,898685874,-1197432377
대한유화(주),006650,2007/09,,,,,,
대한유화(주),006650,2008/09,,,,,,
대한유화(주),006650,2009/09,,,,,,
대한유화(주),006650,2010/09,,,,,,
대한유화(주),006650,2011/09,,,,,,
대한유화(주),006650,2012/09,,,,,,
대한유화(주),006650,2013/09,48977804,0,569438216,1510724809,793935449,32382298
대한유화(주),006650,2014/09,41412135,0,661661329,1574136106,824834243,45519262
대한유화(주),006650,2015/09,160287362,0,539069304,1321698151,991935851,213741870
대한유화(주),006650,2016/09,195372622,0,401475174,1159699874,1210351071,245225681
대한유화(주),006650,2017/09,138419664,0,610944126,1184181041,1396435275,180094332
대한유화(주),006650,2018/09,239826814,38831,428654255,1910982824,1688458545,299599688
대한유화(주),006650,2019/09,95655520,15488,284510020,1508017273,1769299044,102019505
대한유화(주),006650,2020/09,78107010,12647,244578457,1370186863,1841343944,89753096
대한유화(주),006650,2021/09,159912461,25892,394682504,1828125099,2036674190,194394726
대한유화(주),006650,2022/09,-65282367,-10570,323335295,1858264908,1945335697,-105329745
대한전선(주),001440,2007/09,,,,,,
대한전선(주),001440,2008/09,,,,,,
대한전선(주),001440,2009/09,,,,,,
대한전선(주),001440,2010/09,,,,,,
대한전선(주),001440,2011/09,-116455743,0,3484416113,2306509361,536111182,30393235
대한전선(주),001440,2012/09,-244521722,0,2960988042,1895553933,149474900,-3465964
대한전선(주),001440,2013/09,-512426795,0,2640778921,1889291798,-329420998,-179798022
대한전선(주),001440,2014/09,-121634187,0,1813545248,1564814527,217126178,15029878
대한전선(주),001440,2015/09,18750590,0,1576144930,1307081507,444672157,22734443
대한전선(주),001440,2016/09,-23041589,0,960417912,974053871,288660092,23678504
대한전선(주),001440,2017/09,-16080769,0,961560500,1129768543,320785076,34218800
대한전선(주),001440,2018/09,-12983470,0,873435192,1170889433,317929920,20738081
대한전선(주),001440,2019/09,-19048603,0,857522747,1067402261,305367970,12002833
대한전선(주),001440,2020/09,-22637737,0,853038542,1121015069,326027683,37144666
대한전선(주),001440,2021/09,9146081,0,941242482,1367067684,364978649,19292904
대한전선(주),001440,2022/09,9676135,9,892446214,1796615041,855912913,28535301
동국홀딩스(주),001230,2007/09,,,,,,
동국홀딩스(주),001230,2008/09,,,,,,
동국홀딩스(주),001230,2009/09,,,,,,
동국홀딩스(주),001230,2010/09,,,,,,
동국홀딩스(주),001230,2011/09,46119295,0,7082274776,6615152797,3159950943,284313909
동국홀딩스(주),001230,2012/09,-91912296,0,7137743344,6147444166,2955413414,-1906211
동국홀딩스(주),001230,2013/09,-78143956,0,6376361059,5073900032,2719162315,55244857
동국홀딩스(주),001230,2014/09,-143040582,0,6503485923,4662135016,2704707530,-16498310
동국홀딩스(주),001230,2015/09,-259907933,0,5413388729,4348912703,2228732907,73495984
동국홀딩스(주),001230,2016/09,256741958,0,4180760196,4029016494,2521210587,245068303
동국홀딩스(주),001230,2017/09,-14837728,0,3919333235,4578076650,2400943550,184493290
동국홀딩스(주),001230,2018/09,-237378107,0,3859823196,4414521656,2129314569,105518754
동국홀딩스(주),001230,2019/09,-38756797,0,3737217526,4300178527,2008127943,184209963
동국홀딩스(주),001230,2020/09,-21518542,0,3222524752,3827816098,2105915396,241649322
동국홀딩스(주),001230,2021/09,374156264,0,3633735476,5120813059,2596022011,614940601
동국홀딩스(주),001230,2022/09,560662177,0,3097712989,6479859100,3418577426,648029813
동원산업(주),006040,2007/09,,,,,,
동원산업(주),006040,2008/09,,,,,,
동원산업(주),006040,2009/09,,,,,,
동원산업(주),006040,2010/09,,,,,,
