회사명,거래소코드,회계년도,당기순이익(순손실)(천원),영업이익(손실)(천원),매출액(영업수익)(*)(천원)
에스케이바이오사이언스(주),302440,2019/06,5697663,8823191,77869394
에스케이바이오사이언스(주),302440,2020/06,-7551437,-7504785,62082849
에스케이바이오사이언스(주),302440,2021/06,94736445,119869815,257314229
에스케이바이오사이언스(주),302440,2022/06,73932257,84941654,225372165
에스케이바이오팜(주),326030,2020/06,-87305495,-83801518,53892787
에스케이바이오팜(주),326030,2021/06,99461404,46259148,214868851
에스케이바이오팜(주),326030,2022/06,-81490905,-78663958,84314583
에스케이스퀘어(주),402340,2022/06,281474000,286169000,320922000
에스케이씨(주),011790,2006/06,60763161,71597097,677335735
에스케이씨(주),011790,2007/06,31291649,21716100,494310614
에스케이씨(주),011790,2008/06,6887962,19200229,480420204
에스케이씨(주),011790,2009/06,19485827,26173256,551710221
에스케이씨(주),011790,2010/06,38142775,79206783,705350930
에스케이씨(주),011790,2011/06,105772630,109409729,871826784
에스케이씨(주),011790,2012/06,61317023,83432274,890281276
에스케이씨(주),011790,2013/06,45141246,72676452,898102739
에스케이씨(주),011790,2014/06,53780657,72338564,987876919
에스케이씨(주),011790,2015/06,82928690,106141901,855709098
에스케이씨(주),011790,2016/06,87167574,68786340,724031812
에스케이씨(주),011790,2017/06,48822867,70966380,709186774
에스케이씨(주),011790,2018/06,45161652,67428647,710921683
에스케이씨(주),011790,2019/06,40311594,50215519,663440455
에스케이씨(주),011790,2020/06,498150316,9304930,307816504
에스케이씨(주),011790,2021/06,31196400,800046,260060748
에스케이씨(주),011790,2022/06,175368645,67934786,368649197
에스케이아이이테크놀로지(주),361610,2021/06,52040913,70078682,228406863
에스케이아이이테크놀로지(주),361610,2022/06,-9503011,-15974922,150664209
에스케이케미칼(주),285130,2018/06,20311529,29985878,620412083
에스케이케미칼(주),285130,2019/06,20893872,44570171,592220650
에스케이케미칼(주),285130,2020/06,258969054,28548065,454460986
에스케이케미칼(주),285130,2021/06,374271821,31041982,524163850
에스케이케미칼(주),285130,2022/06,37450692,47637537,641165604
에스케이텔레콤(주),017670,2006/06,710498204,1287390055,5178645871
에스케이텔레콤(주),017670,2007/06,799584011,1324213418,5554322623
에스케이텔레콤(주),017670,2008/06,680894947,1086943055,5768282205
에스케이텔레콤(주),017670,2009/06,628391513,1117406630,5944359807
에스케이텔레콤(주),017670,2010/06,685726400,1062531696,6106818238
에스케이텔레콤(주),017670,2011/06,1035058437,1282576097,6319543237
에스케이텔레콤(주),017670,2012/06,576337713,871488580,6076014439
에스케이텔레콤(주),017670,2013/06,615608978,952348612,6321152332
에스케이텔레콤(주),017670,2014/06,516907000,778959000,6528313000
에스케이텔레콤(주),017670,2015/06,527783000,803916000,6277222000
에스케이텔레콤(주),017670,2016/06,666350000,908056000,6190249000
에스케이텔레콤(주),017670,2017/06,702256000,901744000,6197586000
에스케이텔레콤(주),017670,2018/06,584213000,737536000,5930373000
에스케이텔레콤(주),017670,2019/06,806007000,580960000,5659925000
에스케이텔레콤(주),017670,2020/06,574742000,528204000,5862677000
에스케이텔레콤(주),017670,2021/06,650024000,635662000,6002323000
에스케이텔레콤(주),017670,2022/06,476480000,737824000,6195625000
에스케이하이닉스(주),000660,2006/06,613837984,699321528,3088642926
에스케이하이닉스(주),000660,2007/06,627205742,429848031,4360133680
에스케이하이닉스(주),000660,2008/06,-1382597864,-688489454,3419898180
에스케이하이닉스(주),000660,2009/06,-1245233729,-873670143,2801336995
에스케이하이닉스(주),000660,2010/06,1477206000,1778858000,6036881000
에스케이하이닉스(주),000660,2011/06,924893000,745664000,5493056000
에스케이하이닉스(주),000660,2012/06,-375291000,-354638000,5014031000
에스케이하이닉스(주),000660,2013/06,1018886000,1310634000,6635171000
에스케이하이닉스(주),000660,2014/06,1527245000,2098963000,7532711000
에스케이하이닉스(주),000660,2015/06,2401437000,2945610000,9441736000
에스케이하이닉스(주),000660,2016/06,712406000,932122000,7334609000
에스케이하이닉스(주),000660,2017/06,4309881000,5387381000,12852929000
에스케이하이닉스(주),000660,2018/06,7400482000,9844075000,19000103000
에스케이하이닉스(주),000660,2019/06,1321511000,1582391000,12416043000
에스케이하이닉스(주),000660,2020/06,1895565000,2480317000,15180636000
에스케이하이닉스(주),000660,2021/06,2902346000,3870443000,18138254000
에스케이하이닉스(주),000660,2022/06,5515678000,7243375000,22739286000
에쓰-오일(주),010950,2006/06,426159550,505344607,7050674520
에쓰-오일(주),010950,2007/06,515558100,709422208,6962689717
에쓰-오일(주),010950,2008/06,483412771,1020912578,11398500488
에쓰-오일(주),010950,2009/06,244783000,442604000,7852891000
에쓰-오일(주),010950,2010/06,155315000,246278000,9274427000
에쓰-오일(주),010950,2011/06,792215000,879547000,14843219000
에쓰-오일(주),010950,2012/06,159075000,226926000,17833778000
에쓰-오일(주),010950,2013/06,126731000,426706000,14988332000
에쓰-오일(주),010950,2014/06,96029000,-7428000,15021680000
에쓰-오일(주),010950,2015/06,639977000,844342000,9516290000
에쓰-오일(주),010950,2016/06,881033000,1132674000,7626784000
에쓰-오일(주),010950,2017/06,463352000,450720000,9865159000
에쓰-오일(주),010950,2018/06,352774000,655239000,11413982000
에쓰-오일(주),010950,2019/06,-34191000,179409000,11683226000
에쓰-오일(주),010950,2020/06,-948296000,-1172342000,8586050000
에쓰-오일(주),010950,2021/06,756190000,1199327000,11943687000
에쓰-오일(주),010950,2022/06,1885198000,3052640000,20502512000
에이치디씨현대산업개발(주),294870,2018/06,76050381,99061285,825940928
에이치디씨현대산업개발(주),294870,2019/06,234847133,295461590,2330500651
에이치디씨현대산업개발(주),294870,2020/06,215731351,282383533,1958007957
에이치디씨현대산업개발(주),294870,2021/06,183508767,233125231,1512885897
에이치디씨현대산업개발(주),294870,2022/06,-12182025,-30968617,1638136963
에이치디한국조선해양(주),009540,2006/06,215266596,324444778,5821045765
에이치디한국조선해양(주),009540,2007/06,788521498,771244995,7553294016
에이치디한국조선해양(주),009540,2008/06,1097512337,1187062950,9063057929
에이치디한국조선해양(주),009540,2009/06,891341792,1011136803,10824675031
에이치디한국조선해양(주),009540,2010/06,1836726997,1656686002,10641628952
에이치디한국조선해양(주),009540,2011/06,1441764374,1668811403,12361605192
에이치디한국조선해양(주),009540,2012/06,622948141,845474586,12142194711
에이치디한국조선해양(주),009540,2013/06,473704410,479146465,12271702095
에이치디한국조선해양(주),009540,2014/06,-695464568,-870688788,11084475955
에이치디한국조선해양(주),009540,2015/06,-461281102,-471867290,13015942687
에이치디한국조선해양(주),009540,2016/06,473245301,211666705,10640853167
에이치디한국조선해양(주),009540,2017/06,4565460400,130194038,5634812643
에이치디한국조선해양(주),009540,2018/06,-68899286,-199501153,3790459740
에이치디한국조선해양(주),009540,2019/06,-41691042,59438758,3295053479
에이치디한국조선해양(주),009540,2020/06,62881451,424705,92928616
에이치디한국조선해양(주),009540,2021/06,5304497,-2628962,78684961
에이치디한국조선해양(주),009540,2022/06,115123886,-1460792,84913998
에이치디현대인프라코어(주),042670,2006/06,84571192,145595942,1553254824
에이치디현대인프라코어(주),042670,2007/06,146461455,164957843,1892444253
에이치디현대인프라코어(주),042670,2008/06,127217728,302206773,2198988765
에이치디현대인프라코어(주),042670,2009/06,-53923580,81107573,1277687237
에이치디현대인프라코어(주),042670,2010/06,12286175,244210471,2053561170
에이치디현대인프라코어(주),042670,2011/06,252784926,275038832,2331691924
에이치디현대인프라코어(주),042670,2012/06,66161979,186927996,2544580338
에이치디현대인프라코어(주),042670,2013/06,-46205576,25564855,2019269142
에이치디현대인프라코어(주),042670,2014/06,121765474,119828891,2179299997
에이치디현대인프라코어(주),042670,2015/06,-50653941,19633617,2032400595
에이치디현대인프라코어(주),042670,2016/06,181704574,31301963,1167972197
에이치디현대인프라코어(주),042670,2017/06,59031349,70011615,1376732398
에이치디현대인프라코어(주),042670,2018/06,69294027,120624669,1596345901
에이치디현대인프라코어(주),042670,2019/06,70118058,137742112,1748120411
에이치디현대인프라코어(주),042670,2020/06,54859395,81686270,1425743998
에이치디현대인프라코어(주),042670,2021/06,105836124,146088022,1901520087
에이치디현대인프라코어(주),042670,2022/06,112329211,147771073,2015781285
에이치디현대중공업(주),329180,2020/06,6282277,96490733,4390296933
에이치디현대중공업(주),329180,2021/06,-345140867,-394211312,3933056435
에이치디현대중공업(주),329180,2022/06,-239024409,-324211159,4167824070
에이치엘만도(주),204320,2015/06,80009249,42525255,1558737180
에이치엘만도(주),204320,2016/06,10977699,1006911,1495344485
에이치엘만도(주),204320,2017/06,28155623,39517842,1556348240
에이치엘만도(주),204320,2018/06,31811929,38679713,1460906453
에이치엘만도(주),204320,2019/06,46271037,69936744,1616803968
에이치엘만도(주),204320,2020/06,-25230175,-71599379,1308579461
에이치엘만도(주),204320,2021/06,71682956,62268577,1574842828
에이치엘만도(주),204320,2022/06,35771452,-25647226,1213549814
에이치엠엠(주),011200,2006/06,142322847,91000850,2300759951
에이치엠엠(주),011200,2007/06,113350314,117914080,2324146954
에이치엠엠(주),011200,2008/06,82933707,332899372,3428706877
에이치엠엠(주),011200,2009/06,-344617026,-242978586,3125172251
에이치엠엠(주),011200,2010/06,103946819,167698756,3796800368
에이치엠엠(주),011200,2011/06,-251728000,-69730000,3444498000
에이치엠엠(주),011200,2012/06,-437328000,-301482000,3845424000
에이치엠엠(주),011200,2013/06,-67563000,-198628000,3519213000
에이치엠엠(주),011200,2014/06,782000,-137018000,3054709000
에이치엠엠(주),011200,2015/06,-175714000,-68818000,2863996000
에이치엠엠(주),011200,2016/06,-90313000,-429762000,2123837000
에이치엠엠(주),011200,2017/06,-881355000,-267407000,2485915000
에이치엠엠(주),011200,2018/06,-416401000,-385613000,2259008000
에이치엠엠(주),011200,2019/06,-383786000,-236381000,2625866000
에이치엠엠(주),011200,2020/06,-44511000,124703000,2602817000
에이치엠엠(주),011200,2021/06,317340000,2389031000,5272419000
에이치엠엠(주),011200,2022/06,5982809000,6044551000,9862848000
엔에이치투자증권(주),005940,2006/09,,,
엔에이치투자증권(주),005940,2007/09,,,
엔에이치투자증권(주),005940,2008/09,,,
